title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
Gia đình tôi cho thuê căn hộ 3PN CC An Bình City, 74m2, đồ cơ bản, giá 8 tr/th, LH: 0978258650
",2,365,,2,27,,,2,"
Vợ chồng tôi cho thuê gấp căn hộ chung cư 3PN ở An Bình City không có nhu cầu sử dụng nên cần cho thuê lâu dài.Diện tích 74m2, 2PN, 2VS. Nội thất cao cấp bao gồm: nóng lạnh, sàn gỗ, rèm cửa, trần thạch cao, thiết bị vệ sinh cao cấp, khóa từ...Gần Vincom Plaza, Metro, gần các trường ĐH lớn như: ĐH Điện Lực, Tài Chính, Mỏ Địa Chất,...Đặc biệt có hồ điều hòa rộng 15ha cực kỳ mát mẻ và trong lành.Ưu tiên cho thuê lâu dài. Thích hợp làm văn phòng.Giá cho thuê: 8 tr/th.LH: Anh Việt 0978258650.
",https://file4.batdongsan.com.vn/resize/745x510/2019/01/05/20190105105950-4501_wm.jpg,,8,74,,5,,21.0495662689209,105.778594970703
"
Cho thuê căn hộ Sala Sarimi, Q2, DT 88m2, full nội thất, giá 23tr/tháng. 0908.103.696
",2,365,,1,14,,,2,"
LH PKD: 0908.103.696 - 0909.722.728.Chuyên cho thuê căn hộ Sala Sarimi Đại Quang Minh, Mai Chí Thọ, phường An lợi đông, Q2. Chủ đầu tư Đại Quang Minh.Diện tích 882m, 2PN, 2Wc, full nội thất cao cấp, giá thuê 23tr/tháng.Diện tích 92m2, 2PN, 2WC, full nội thất cao cấp, giá thuê 25tr/tháng.
",https://file4.batdongsan.com.vn/resize/745x510/2017/11/03/20171103145216-e4e0_wm.jpg,,23,88,,5,,10.7703475952148,106.72473907470703
"
CHo Thuê văn phòng sàn tầng 2 diện tích 290m2 tại 11 hoàng cầu mới, Đống Đa Hà Nội
",2,365,,2,32,,,,"
CHo Thuê sàn tầng 2 diện tích 290m2 tại 11 hoàng cầu mới Cho thuê toàn bộ mặt bằng tầng 2, toà nhà Bắc Việt, số 11 Hoàng Cầu mới nhìn thằng ra hồ hoàng cầu. Diện tích khoảng 290m2, đầy đủ tiện ích: thang máy, hệ thống điều hoà, khu vệ sinh... - Tòa nhà gồm 4 tầng, được thiết kế làm văn phòng cực đẹp. Nhà mới tinh, đầy đủ điều hòa, thang máy, hệ thống phòng cháy, thiết bị vệ sinh cao cấp( Quý khách vui làm xem ảnh đính kèm) -Hợp đồng thuê dài hạn, tiện làm văn phòng, phòng trưng bày, các lớp đào tạo, khu hội thảo, co-working... - Diện tích sàn: 320m2. - Mặt tiền rộng tầng 1 Huyndai Đông Đô đang thuê - Có chỗ gửi xe riêng - Bảo vệ 24/24, tạp vụ vệ sinh hàng ngày. - Vị trí đẹp, trung tâm. Khu vực kinh doanh sầm uất, dân trí cao. - Giá cho thuê 16.5USD/ m2 (Giá thuê chưa bao gồm thuế, đã bao gồm phí dịch vụ). có thể thương lượng Liên hệ:Chị Linh : 0973.266.319
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512164917-daba_wm.jpg,,87,290,,5,,21.0164891,105.8227091
"
Cho thuê nhà mặt phố Xã Đàn, 85m2*7 nổi 1 hầm, MT 7m, thông sàn giá 70 triệu/th
",4,365,,2,32,,,7,"
Cho thuê nhà mặt phố Xã Đàn, Đống Đa.Diện tích 85m2.Nhà xây dựng 7 tầng nổi 1 tầng hầm.Cho thuê lại mặt bằng kinh doanh tầng 1,2,3 và tầng hầm, nhà có lối đi riêng chỉ có hai vợ chồng.Thiết kế thông sàn, nhà kết cấu tốt ngân hàng đang thuê rất đẹp và diện tích thông sàn rộng rãi.Có đủ điều hòa, nóng lạnh, các thiết bị vệ sinh cơ bản, đèn điện thạch cao âm trần.Phù hợp làm ngân hàng, spa, lớp học, showroom nội thất thiết bị gia dụng, văn phòng,...Giá cho thuê 70 triệu/th.Liên hệ xem nhà: 0817992222 A Dự.
",https://file4.batdongsan.com.vn/resize/745x510/2019/11/09/20191109151627-eb8e_wm.jpg,,70,85,,5,,21.0168216,105.8318746
"
Cho thuê CH Soho Premier, Bình Thạnh: 72m2, 2 phòng ngủ, 2WC giá: 10.5 tr/tháng
",2,365,,1,3,,,2,"
Cho thuê CH Soho Premier, Bình Thạnh:- Diện tích: 72m2, 2 phòng ngủ, 2WC.- Khu vực an ninh, dân trí cao.- Tiện ích nội ngoại khu đầy đủ.* Giá: 10.5 tr/tháng.Liên Hệ: 0968354040 Tiến.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/02/20200302155139-eda5_wm.jpg,,10,72,,5,,10.8118553161621,106.716735839844
"
Giỏ hàng cho thuê căn hộ mới nhận nhà Mizuki Park, chủ từ 6,5 triệu/tháng. LH: 0901.555.938
",2,365,,1,1,,,,"
* Cập nhật giỏ hàng cho thuê căn hộ Mizuki Park liền kề quận 8 - Khu Đô Thị Nhật Bản. + Nhà trống.- Căn 56m2 (2PN - 1WC) giá 6,5 triệu/tháng.- Căn 72m2 (2PN - 2WC) giá 8 triệu/tháng có rèm và bao phí quản lý.- Căn 74m2 (2PN - 2WC) căn góc cực mát giá 8 - 9 triệu/tháng.- Căn 96m2 (3PN - 2WC) giá 10 triệu. + Có nội thất.- Căn 56m2 (2PN - 1WC) giá 8 triệu/tháng.- Căn 72m2 (2PN - 2WC) giá 11 - 13 triệu/tháng.- Căn 74m2 (2PN - 2WC) căn góc cực mát giá 12 - 13triệu/tháng (tùy nội thất nhiều hay ít).- Căn 96m2 (3PN - 2WC) giá 13 - 15 triệu (tùy nội thất sang trọng). + Tiện ích chung đầy đủ tiện nghi. + Giao thông thuận tiện. + Cây xanh xung quạnh tạo không khí yên tĩnh thoáng mát. * Liên hệ: 0901.555.938 để xem nhà trực tiếp.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512164746-f13b_wm.jpg,,6,56,,5,,,
"
Cho thuê CH Hưng Ngân Garden: 75m2, 2 phòng ngủ, giá: 5tr/tháng, LH: 0968 35 40 40 Gia Bảo
",2,365,,1,13,,,2,"
Cho thuê căn hộ Hưng Ngân Garden, Quận 12.- Diện tích: 75m2, 2 phòng ngủ, 2WC.- Khu vực an ninh, dân trí cao.* Giá: 5tr/tháng.* LH: 0968 35 40 40 Gia Bảo.
",https://file4.batdongsan.com.vn/resize/745x510/2019/12/04/20191204110338-54d1_wm.jpg,,5,75,,5,,10.8585214614868,106.630798339844
"
Cần cho thuê gấp căn hộ CC Ngoại Giao Đoàn 3PN, 105m2 cơ bản, giá 9tr/th. LH 0978258650
",2,365,,2,27,,,3,"
Tôi cần cho thuê gấp căn hộ Ngoại Giao Đoàn.Diện tích 105m2, 3PN, 2WC.Nội thất có nóng lạnh, tủ bếp, điều hòa, trần thạch cao, thiết bị vệ sinh, sàn gỗ...Giá rẻ 9tr/th.Liên hệ A Việt 0978258650.
",https://file4.batdongsan.com.vn/resize/745x510/2018/09/06/20180906161735-5c9c_wm.jpg,,9,105,,5,,21.0658397674561,105.798149108887
"
Cho thuê nhà mặt phố Láng Hạ 200m2x3 tầng, mặt tiền 12,8m, riêng biệt. LH: O946850055
",4,365,,2,32,,,,"
Cho thuê nhà mặt phố Láng Hạ, quận Đống Đa:- Diện tích 200m2x3 tầng.- Mặt tiền 12,8m.- Nhà thông sàn, riêng biệt, hè rộng.- Vị trí đẹp nhất phố.- Tiện mở showroom, ngân hàng, nhà hàng...- Gía thuê: 380tr/th. - Liên hệ Quang: 0946850055 (BĐS Quang Minh 4 Thể Giao).
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512164744-bab4_wm.jpg,,380,200,,5,, 21.0159161435706210,105.8120690743888400
"
Cho thuê shop chân đế 30m - 40m - 50m - 70m - 100m - 300m2 tại Vinhomes Ocean Park
",4,365,,2,33,,,,"
Cho thuê shop chân đế 30m - 40m - 50m - 70m - 100m - 300m2 tại Vinhomes Ocean Park.1. Tư vấn về vị trí và diện tích phù hợp.30m2 40m2 đi cửa riêng: Giặt là, hiệu thuốc, bán hàng online.50m2 70m2 100m2 mặt sảnh làm siêu thị, Spa.110m2 - 160m2 lô góc làm cafe, ngân hàng.250m2 - 300m2 làm gym, mầm non.2. Đàm phán giá thuê cả hai bên.3. Đàm phán 7 điều khoản cơ bản trong HĐ.4. Tư vấn thi công.5. Quà khai trương Hồng phát.6. Tư vấn marketing.7. Đặc biệt: Hỗ trợ cho thuê ghép, thuê lại.-----Mr Tuân 0945 436 569 (47t).Web: tuanshophouse.comNhận ký gửi chuyển nhượng và cho thuê từ chủ shop.Trân trọng và hợp tác!
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/24/20200224221307-9b33_wm.jpg,,0,30,,5,,21.0024147033691,105.964111328125
"
Cho thuê căn hộ 3 phòng ngủ đầy đủ đồ view sông diện tích 113m2 giá chỉ 23 triệu tại Sun Ancora
",2,365,,2,35,,,3,"
Chính chủ muốn cho thuê căn hộ 3 ngủ , đầy đủ đồ tại Sun Grand City Ancora  Thông tin căn hộ : - Diện tích 114m2 thiết kế 3 phòng ngủ , 2wc và phòng khách và phòng bếp lớn - Ban công view sông hướng Đông Bắc , cửa hướng Tây Nam  - Nhà đẹp mới đầy đủ đồ như hình chỉ việc xách vali đến ở  - Giá 23 triệu Khách có nhu cầu liên hệ: 0888171027 ( Mr Hoàng) hoặc call,zalo,sms 
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512164457-e5e8_wm.jpg,,23,114,,5,,21.011674880981445,105.86267852783203
"
Tôi cho thuê mọi loại căn hộ 1 - 2PN chung cư 6th Element full đồ giá từ 9 - 12tr/th, 0978258650
",2,365,,2,48,,,1,"
Tôi cho thuê căn hộ chung cư 6th Element với nhiều loại diện tích khác nhau.* Loại 1.+ 1 phòng ngủ, 1 vệ sinh 60m2.Cơ bản chủ đầu tư có tủ bếp, bếp từ, điều hòa, nóng lạnh, tủ quần áo, sàn gỗ, thiết bị vệ sinh, trần thạch cao...Giá 9tr/th.Full đồ chỉ xách vali về ở tủ bếp, bếp từ, điều hòa, nóng lạnh, tủ quần áo, sàn gỗ, thiết bị vệ sinh, trần thạch cao, giường, máy giặt, tivi, tủ lạnh, sofa, bàn ăn...Giá 10tr/th.* Liên hệ 0978258650 - 0967233693.* Loại 2.+ 2 phòng ngủ 2 vệ sinh 88m2.Cơ bản chủ đầu tư có tủ bếp, bếp từ, điều hòa, nóng lạnh, tủ quần áo, sàn gỗ, thiết bị vệ sinh, trần thạch cao..Giá 10tr/th.Full đồ chỉ xách vali về ở tủ bếp, bếp từ, điều hòa, nóng lạnh, tủ quần áo, sàn gỗ, thiết bị vệ sinh, trần thạch cao, giường, máy giặt, tivi, tủ lạnh, sofa, bàn ăn...Giá 11tr/th.* Liên hệ 0978258650 - 0967233693.
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/14/20200214151818-8813_wm.jpg,,9,60,,5,,21.0530242919922,105.798637390137
"
Cho thuê CHCC City Garden: 79m2, 1 phòng ngủ, 1WC, 16tr/tháng LH: 0968354040 Tiến
",2,365,,1,3,,,1,"
Cho thuê CHCC City Garden, Bình Thạnh:======================================- Diện tích: 79m2, 1 phòng ngủ, 1WC.- Khu vực an ninh, dân trí cao, thiết kế sang trọng.- Tiện ích nội ngoại khu đầy đủ.Giá: 16tr/tháng.LH: 0968354040 Tiến.
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/04/20200204162051-ed75_wm.jpg,,16,79,,5,,10.7938871383667,106.711311340332
"
CHo thuê chưng cư Nhiêu Tứ 2pn,2wc, full nội thất giá 10.5tr/th, LH 0909'''68'''58'''74
",2,365,,1,3,,,,"
Cho thue căn hộ chung cư Nhiêu Tứ, Nhiêu Tứ 1 (Q.PN ) , , 64m2 , 2pn , 2wc , full nt , giá 10.5tr/tháng. LH Mr Tuấn 0909 68 58 74
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512164657-b61e_wm.jpg,,10,0,,5,,10.8005289,106.6891073
"
Cho thuê chung cư CC Masteri Thảo Điền Q2. DT 54m2, 1PN, 1WC, Giá chỉ 12tr/tháng BP. 0909 484 469
",2,365,,1,14,,,1,"
Cho thuê gấp căn hộ Masteri Thảo Điền, Xa lộ Hà Nội Q2. Chủ nhà cực kì thân thiện, gửi gắm căn 2PN, full nội thất, hỗ trợ giá mùa Covid 19 cho khách hàng. DT 54m2, 1PN, 1WC, full nội thất, view thoáng mát, có ban công Với đầy đủ tiện ích: Hồ bơi, gym, BBQ, siêu thị mini, an ninh chặt chẽ, view đẹp Giá thuê: 12 triệu/tháng. Bao Phí Quản Lý và Internet Liên hệ: Ms Hoa Hồng 0909.484.469. (SMS, Zalo, Viber) hỗ trợ xem nhà 24/7.
Thông tin pháp lý: ĐÃ CÓ SỔ
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512164719-09ec_wm.jpg,,12,54,,5,,10.8026895523071,106.741813659668
"
cho thuê nhà nguyên căn mặt tiền đường số p,tân quy Q7 DT 4x20 1 trệt 2 lầu giá 15tr/th
",4,365,,1,19,,,3,"
* Cho thuê nhà nguyên căn mặt tiền đường số phường tân quy quận 7 DT 4x20 1 trệt 2 lầu nhà sạch trống suốt tiện làm văn phòng công ty giá 15tr/thángLH xem nhà 0911443499 0937781828 Thanh  * cho thuê mặt tiền đường số phường tân kiềng quận 7 DT 5x20 cấp 4 trống có 2pn giá 14tr/thangLH 0911443499 0937781828 * cho thuê nhà khu dân cư an phú hưng DT 4x20 1 trệt 2 lầu ST full nội thất mớigiá 25tr/thLH 0911443499 0937781828
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512164625-41cb_wm.jpg,,15,200,,5,,10.7420244,106.7158713
"
Cho thuê CH Mỹ Đức: 100m2, 3 phòng ngủ, 2WC giá: 12tr/tháng LH: 0968 35 40 40 Tiến
",2,365,,1,3,,,3,"
Cho thuê CH Mỹ Đức, Xô Viết Nghệ Tĩnh:- Diện tích: 100m2, 3 phòng ngủ, 2wc.- Khu vực an ninh, dân trí cao.* Giá: 12tr/tháng.* LH: 0968 35 40 40 Tiến.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/12/20200312155558-9b6b_wm.jpg,,12,100,,5,,10.7984018325806,106.712905883789
"
Cho thuê văn phòng tại Times City, ưu tiên cư dân
",2,365,,2,35,,,,"
Cho thuê văn phòng tại Times City, ưu tiên cư dân.Diện tích: Từ 50m2 - 100m2 - 200m2 - 300m2.Giá thuê: Từ 270.000đ đến 360.000đ/m2/tháng.Liên hệ: Mr Tuân 0945 436 569.Hệ thống văn phòng cho thuê tại Times City đạt tiêu chuẩn quốc tế được đặt tại khối đế mỗi tòa nhà, thiết kế chuyên biệt và bố trí nội thất cao cấp, nối liền với bãi đỗ xe ngầm hiện đại đủ sức chứa hơn 16.500 xe máy và 2.700 ôtô.Vị trí.Times City toạ lạc tại vị trí đắc địa: 458 Minh Khai, quận Hai Bà Trưng, Hà Nội, nơi cửa ngõ phía Nam của thành phố, cách trung tâm Thủ đô khoảng 4km, giao thông thuận tiện, nối liền với nhiều trục đường chính, tạo điều kiện thuận lợi cho nhân viên văn phòng cũng như khách hàng đến liên hệ công tác.Mặt bằng.- Nằm tại tầng 2 khối đế các tòa chung cư.- Chiều cao trần: 2.8m.- Chiều rộng hành lang: 2.2m.- Diện tích từ 50 m2, 100 m2, 150 m2, 200 m2, 300 m2.Tiện ích.Điểm nhấn đặc biệt của khu văn phòng cho thuê tại Times City chính là nơi hội tụ nhiều tiện ích khác nhau từ khu văn phòng đến các khu chức năng như vui chơi giải trí, TTTM cao cấp Vincom Mega Mall, bệnh viện đa khoa quốc tế đẳng cấp 5 sao Vinmec, hệ thống trường học liên cấp Vinschool.- Thiết kế chuyên biệt, bố trí nội thất cao cấp, tiện nghi.- 2 bãi đỗ xe ngầm hiện đại được trang bị hệ thống kiểm soát phương tiện tự động.- 100 % điện dự phòng (8 máy phát điện công suất 2000KVA).- Hệ thống điều hoà hành lang.- Hệ thống phòng cháy chữa cháy đạt tiêu chuẩn quốc tế.- Hệ thống camera và an ninh 24/7.- Khu vệ sinh riêng biệt và sạch sẽ 24/24.Dịch vụ:- Phí dịch vụ 12.000.000/m2/tháng.- Điện: Theo giá kinh doanh.Tất cả những ưu điểm trên sẽ giúp cho các doanh nghiệp có một không gian làm việc tiêu chuẩn, tiện nghi, thuận tiện, không chỉ cho nhân viên văn phòng, mà còn cho cả khách hàng và đối tác.----------------Diện tích: Từ 50m2 - 100m2 - 200m2 - 300m2.giá thuê: Từ 270.000đ đến 360.000đ/m2/tháng.Liên hệ: Mr Tuân 0945 436 569.
",https://file4.batdongsan.com.vn/resize/745x510/2018/04/29/20180429211259-93e6_wm.jpg,,13,50,,5,,20.9947910308838,105.86784362793003
"
CHO THUÊ VILLA SÀN TRỐNG SUỐT LÀM VĂN PHÒNG 300M2 SÂN RỘNG Ở THẢO ĐIỀN
",4,365,,1,14,,,,"
Diện tích: 300m2  Cấu trúc: trệt trống suốt 2 lầu, sân thượng, 4 phòng lớn wc riêng, máy lạnh, Vị trí: =Khu vực Quận 2 tập trung  rất nhiều những văn phòng công ty lớn,nhiều người nước ngoài sinh sống.thúc dẩy sự phát triển kinh tế,là khu vực tiềm năng để làm việc cũng như sinh sống. Giá thuê: 55tr đồng/tháng  Vui lòng liên hệ : KIM THOA 0903.135.123 để xem nhà trực tiếp
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512164600-2fd4_wm.jpg,,55,300,,5,,10.8025255,106.738129
"
Cho thuê căn hộ 109 Nguyễn Biểu, Q5, 50m2, 1PN, full NT, giá: 9 triệu/tháng, LH: 0938539253
",2,365,,1,17,,,1,"
Cho thuê căn hộ 109 Nguyễn Biểu, đường Nguyễn Biểu Quận 5.Diện tích: 50m2, 1 phòng ngủ đầy đủ nội thất, nhà mới sạch sẽ.Giá: 9 triệu/tháng.Liên hệ: 0938539253 hoặc 0963833378.
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/14/20200214164823-57cb_wm.jpg,,9,50,,5,,10.7552657,106.6839191
"
Cho thuê shop chân đế Ocean Park, một tầng, diện tích nhỏ, mặt đường, mặt sảnh
",4,365,,2,33,,,,"
Bán - Cho thuê shop chân đế Vinhomes Ocean Park.Diện tích nhỏ, một tầng.Mặt đường, mặt sảnh, nội khu.Hai tầng, mặt đường trục chính.(Thông tin trên ảnh).-----LH Mr Tuân 0945 436 569.Website: tuanshophouse.com
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/01/20200501135305-d4b3_wm.jpg,,0,0,,5,,21.0024147033691,105.964111328125
