title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
Cho thuê nhà phố Xuân La, Tây Hồ , liên hệ ngay: 
",4,365,,2,48,,,,"
Cho thuê nhà phố Xuân La, Tây Hồ , liên hệ ngay: 0395738843- Diện tích sử dụng là: 110m2x 4 tầng- Mặt tiền: 4m, vỉa hè rộng rãi.- Nhà thiết kế đẹp, phù hợp với mô hình kinh doanh hàng ăn, hàng uống, thời trang, salon tóc, spa ., khu vực đông dân cư, đông dân văn phòng.- Giá thuê: 70 triệu /tháng.- CHỦ NHÀ DỄ TÍNH, TẠO ĐIỀU KIỆN CHO KHÁCH THUÊLiên hệ: Mr Đức 0395738843.Bất Động Sản Hoa Ban có hàng nghìn cửa hàng mặt phố hot Hà Nội, nhiệt tình chăm sóc quý khách hàng, giúp khách hàng tìm được cửa hàng kinh doanh nhanh nhất.Cảm ơn quý khách hàng đã đọc tin.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512104716-acad_wm.jpg,,70,110,,5,,21.0644876,105.8061035
"
Cho thuê nhà mặt phố Hàm Nghi, Mỹ Đình, Hà Nội. DT 110m2, 5 tầng, MT 5m, thông sàn giá 80tr/th
",4,365,,2,42,,,8,"
Cho thuê nhà mặt phố Hàm Nghi, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội.Diện tích 100m2, nhà thiết kế gồm 5 tầng, mặt tiền 6m, thông sàn, có thang máy, điều hòa.Nhà thích hợp làm văn phòng, showroom, spa, thẩm mỹ, phòng khám, trung tâm đào tạo.Giá 80tr/tháng.Liên hệ Huân 0901 737 616 - hương 0859 221 988.
",https://file4.batdongsan.com.vn/resize/745x510/2019/12/25/20191225111820-47c8_wm.jpg,,80,100,,5,,21.03501,105.7644644
"
Cho thuê nhà hẻm đường Lâm Văn Bền, quận 7, giá 8tr/ tháng
",1,365,,1,19,,,2,"
Cho thuê nhà hẻm đường Lâm Văn Bền, quận 7, DT: 4x16m, 1 lầu, 2PN, 2WC, nhà mới, bao đẹp, hẻm rộng rãi cho xe hơi lưu thông thả ga, khu vực an ninh, gần trường học Nguyễn Hữu Thọ, chợ chiều, bệnh viện quận 7, đi lại các quận lớn trong nội thành cũng tiện lợi... Thích hợp gia đình ở.
",https://file4.batdongsan.com.vn/resize/745x510/2019/12/14/20191214083706-d2be_wm.jpg,,8,64,,5,,10.7448478,106.7158713
"
Cần cho thuê gấp căn hộ studio Vinhomes Green Bay chỉ 7tr/tháng, 28m2, full đồ xách vali vào ở ngay
",2,365,,2,42,,,1,"
Tôi chính chủ cần cho thuê căn hộ 1PN (Studio) tại khu chung cư cao cấp Vinhomes Green Bay - Mễ Trì - Nam Từ Liêm.Căn hộ được setup full nội thất, đầy đủ giường, tủ, tivi, điều hòa, nóng lạnh... Đến cả bát đũa, xoong nồi. Khách thuê chỉ xách quần áo vào ở.Giá cho thuê: 7tr/th đã giảm giá hỗ trợ mùa dịch.Liên hệ: 097 393 1023 - Mr Hải.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/03/20200303104454-9c49_wm.jpg,,7,28,,5,,20.9989585876465,105.788032531738
"
Cho thuê nhà nguyên căn mới xây Dương Quảng Hàm, Q. Gò Vấp
",1,365,,1,6,,,,"
Cho thuê nhà nguyên căn mới xây Dương Quảng Hàm, Q. Gò Vấp: 1 trệt, 1 lầu, DTSD: 30m2. Khu an ninh, yên tĩnh, thoáng mát, sạch sẽ. Thích hợp gia đình ít người, vợ chồng trẻ. Miễn sinh viên. Điện nước chính. Giá: 4.5 triệu/tháng.LH: Ms. Thảo 0835 816 712.
",,,4,0,,5,,10.8298734,106.6884028
"
Chính có 2 căn officetel Charmington do không dùng nên cho thuê giá rẻ 10-11tr/tháng ở liền
",2,365,,1,11,,,,"
- Tôi cần cho thuê 2 căn officetel vừa ở vừa làm việc.- Vị trí thuận lợi kinh doanh.- Tiện ích khu: Hồ bơi free, công viên cây xanh thoáng mát, siêu thị Co.opmart, spa, yoga...Sát trường ĐH Huflit, quốc tế Á Châu...Cho thuê giá rẻ nhất khu: 0903 603 083.Liên hệ trước khi xem nhà.
",https://file4.batdongsan.com.vn/resize/745x510/2019/10/10/20191010110528-d1fa_wm.jpg,,11,0,,5,,10.7747411727905,106.674629211426
"
Cho thuê nhà ngõ Trần Duy Hưng, Trung Hòa, Cầu Giấy. DT 70m2, 5 tầng, lô góc, giá 35tr/th
",1,365,,2,28,,,5,"
Cho thuê nhà ngõ Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy, Hà Nội.DT 70m2 x 5 tầng, mặt tiền 4,8m, hướng Tây Nam. Nhà lô góc, 2 mặt ngõ rộng, ô tô tránh nhau thoải mái. Có tầng hầm để ô tô, xe máy. Nhà đã trang bị nội thất cơ bản (cầu thang gỗ Lim, khu bếp đẹp, bình nóng lạnh, điều hòa, ). Phù hợp làm văn phòng, kinh doanh, spa thẩm mỹ, trung tâm dạy học,... Tầng 1 thông sàn, từ tầng 2 là thiết kế mỗi tầng 2 phòng (phòng nào cũng có ban công) + 1WC. Thông sang các phố Hoàng Ngân, Đỗ Quang, Nguyễn Thị Định, gần các toà chung cư 34T, 24T1, 24T2 Hoàng Đạo Thuý.Giá: 35 triệu/tháng.Liên hệ: Huân 0901 737 616.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/22/20200422150948-eb38_wm.jpg,,35,70,,5,,21.0107492,105.799529
"
Đang trống căn hộ 1505 chung cư HD Mon: loại 67m2, 2N sáng, Đông Nam, đầy đủ đồ, LH: O968956086
",2,365,,2,42,,,2,"
Căn hộ 1505 tòa nhà chung cư HD Mon - Hải Đăng City:- Diện tích 67m2, 2 phòng ngủ sáng, 2 wc, ban công Đông Nam view biệt thự- Nội thất đầy đủ, tivi, tủ lạnh, điều hòa, sofa, giường, tủ đồ, bàn ăn, nhà bếp, tủ bếp, bếp từ, lò vi sóng, máy giặt, tủ bếp.Ban công thoáng mát. Khách chỉ mang quần áo vào ở.Giá cho thuê: 10tr/thángLHCC 0968956086/ C Nhung.
",https://file4.batdongsan.com.vn/resize/745x510/2018/10/09/20181009143316-6ca5_wm.jpg,,10,67,,5,,21.035120010376,105.767433166504
"
Cho thuê Jamona Heights full nội thất 8.5 triệu, gọi 0943330005 chủ
",2,365,,1,19,,,1,"
Chính chủ cần cho thuê gấp căn hộ Jamona Heights.Căn hộ đầy đủ nội thất như hình, vị trí đẹp view hồ bơi, Nhìn toàn cảnh khu biệt thự cao cấp Quận 7.- Diện tích 52m2 với 1 phòng ngủ, 1 WC.- Nhà mới 100% nội thất cao cấp.Liền kề chợ trường học và trung tâm dân cư đông đúc của Huỳnh Tấn Phát, đến quận 1 chỉ 10 phút.Tiện ích đầy đủ: Siêu thị, hồ bơi, gym, chợ dân sinh,...Liên hệ 0943330005 Anh Tín chủ nhà để hẹn đi xem nhà.
",https://file4.batdongsan.com.vn/resize/745x510/2019/06/19/20190619121431-7f98_wm.jpg,,8,52,,5,,10.7505559921265,106.735687255859
"
MIẾU NỔI, Q.BÌNH THẠNH, 68M2, 2PN, 1WC, FULL NT, GIÁ 9TR, LH: 0384988759
",2,365,,1,3,,,,"
Cho thuê căn hộ chung cư Miếu Nổi, Q.Bình Thạnh, diện tích 68m2, 2 phòng ngủ, 1 nhà vệ sinh, đầy đủ nội thất, nhà sạch sẽ thoáng mát, dọn vào ở ngay được không cần sắm gì thêmGiá 9trLiên hệ: 0384988759
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512104617-8252_wm.jpg,,9,68,,5,,10.79563045501709,106.69366455078125
"
Cho thuê căn hộ mônlinght,thủ đức 70m gồm 2 phòng ngủ,2wc đầy đủ nội thất.Lh 0932100172
",2,365,,1,24,,,,"
Cần cho thuê căn hộ moonlinght 70m đầy đủ nội thấtGồm phòng khách, bếp, 2 phòng ngủ,2 nhà vệ sinhNội thất gồm tivi, máy giặt, tủ lạnh, máy lạnh, bếp, bàn ghế sofa, bàn ghế ăn, giường, nệm, tủ quần áo...Anh chị chỉ cần xác valy vào ở không cần mua sắm gì thêmCho thuê chỉ 12 triệu /tháng có thương lượng cho khách thiện chí thuêLiên hệ . 0932100172
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512104529-7995_wm.jpg,,0,0,,5,,10.8442096710205,106.763008117676
"
Cho thuê nhà mặt tiền 1 trệt 2 lầu đường trương định gần trường học cấp 123 giá dưới 15 triệu
",1,365,,12,166,,,,"
Cho thuê nhà 1 trệt 2 lầu, 2phong ngủ, 3 wc. Nhà mới . cách mặt tiền đề thám 50m. trục chính hẻm 72 hẻm thông. Diện tích nhà ngang 6m dài  30m, thích hợp mở studio, psa, ..Nhà mới đẹp gần chợ, trường học, siêu thi coopmark, khu tập trung buôn bán sầm uất, thích hơp kinh doanh nhiều ngành nghề,.Giá 13 triệu/ tháng LH: 0901.016.501 Ms Tiên. Công Ty Bất Động Sản Gia Lộc Điền. Chuyên mua bán cho thuê nhà TT TP Cần thơ
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512104615-d988_wm.jpg,,13,180,,5,, 10.0368010577116640,105.7807803845446300
"
Cơ hội thuê căn 2PN full đồ, đẹp nhất Vinhomes Green Bay giá chỉ 10.6tr/th - LH: 0973931023
",2,365,,2,42,,,2,"
Tôi cần cho thuê gấp một số căn hộ 2 phòng ngủ giá siêu rẻ tại dự án Vinhomes Green Bay Mễ Trì.Căn hộ được làm nội thất cao cấp, đầy đủ tivi, tủ lạnh, tủ tường, để giày, bàn, ghế, bếp, vv... Khách thuê chỉ việc xách đồ vào ở ngay.Căn 2PN 2WC full đồ: Giá hỗ trợ mùa dịch chỉ 10,6 triệu/tháng.Liên hệ xem căn hộ: 097.393.1023 - Mr. Hải.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/23/20200323162501-458a_wm.jpg,,10,70,,5,,20.9989585876465,105.788032531738
"
Cho thuê CC Sun Grand City, DT 55m2, 1PN, full, 15 tr/th, view Hồ Tây, tầng cao. LH: 0352383294
",2,365,,2,48,,,,"
Tôi cần cho thuê căn hộ tại chung cư Sun Grand City - 69B Thụy Khuê.+ Diện tích: 55m2 vuông vắn gồm 1PN, 1WC.+ Nội thất thiết kế đồng bộ Châu Âu bao gồm: Điều hòa trung tâm, tủ bếp, hút mùi, tủ âm tường, thiết bị vệ sinh, giường tủ, sofa, tivi, bàn trà...+ View Hồ Tây.+ Tầng cao. + Giá thuê: 14 tr/tháng đầy đủ nội thất đẹp. + LH: Quang Khánh.+ Hotline: 0352383294 (Zalo, Viber, Imess, MSG). Điểm ưu Việt của CC cao cấp Sun Grand City:+ 5 tầng dưới cùng là TTTM tiện lợi với siêu thị Vinmart, CGV, Starbucks, KFC...+ Hệ thống nước sạch uống tại vòi.+ Vị trí đắc địa bậc nhất thủ đô khu vực trung tâm gần phố cổ.+ Nằm giữa hai lá phổi xanh Hồ Tây và vườn Bách Thảo.+ Bể bơi chuẩn Olympic.+ Các trang thiết bị đều là thương hiệu hàng đầu: Điều hòa Daikin 2 chiều, bếp và hút mùi Bosch, sàn gỗ nhập khẩu Đức, công tắc ổ cắm LeGrand, thiết bị vệ sinh Kohler, 5 thang máy Mitsubishi chuẩn 5* 3m/s.+ Hệ thống báo cháy an toàn, căn hộ lắp đặt sẵn chuông hình và khóa số + vân tay hiện đại.LH: Quang Khánh - 0352383294 (Zalo, Viber, Imess, MSG).
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512104438-af03_wm.jpg,,14,55,,5,,21.04117202758789,105.8250961303711
"
Chính chủ cho thuê căn hộ 2 ngủ tầng 19 Imperia Garden, đầy đủ đồ, giá 12triệu, LH: 0968956086
",2,365,,2,52,,,2,"
Cho thuê căn hộ tại chung cư Imperia Garden 203 Nguyễn Huy Tưởng, 144 Nguyễn Tuân, Thanh Xuân Hà Nội. Căn hộ tầng 19, DT: 86m2, 2 phòng ngủ đã sắm đầy đủ đồ: Sofa nhập khẩu, tivi, tủ lạnh Side By Side, máy giặt + máy sấy, giường + đệm + tủ áo, điều hòa Daikin hai chiều, nóng lạnh, tủ bếp + bếp từ + hút mùi, rèm cửa, thiết bị vệ sinh cao cấp đều của ToTo.Giá: 12 triệu/tháng. LHCC: 0968956086 (MTG).
",https://file4.batdongsan.com.vn/resize/745x510/2017/10/05/20171005112425-c7ef_wm.jpg,,12,86,,5,,20.9972763061523,105.80298614502
"
Cho thuê văn phòng hạng A tòa nhà Icon 4 Tower, Đê La Thành full option- 460k/m2- Bàn giao ngay
",2,365,,2,25,,,,"
Cho thuê văn phòng hạng A tòa nhà Icon 4 Tower, Đê La Thành full option- 460k/m2- Bàn giao ngayHotline: Mrs.Chi -0919287369 (Call/SmS/Zalo)Cam kết ảnh thật 100%Cho thuê văn phòng trọn gói  diện tích 66m2, tòa nhà Icon 4 Tower, Kim Mã- Tòa nhà văn phòng hạng A nằm trên mặt phố Đê La Thành, Q. Đống Đa đường đôi 2 chiều rộng rãi, thuận tiện giao thông, gần khu vực trường học, trung tâm và khu thương mại sầm uất của thành phố.Tháp văn phòng gồm có 28 tầng trong đó có 3 tầng hầm với diện tích khoảng 4.000 m2. Toàn bộ tổng diện tích sàn cho thuê lên tới 28.242m2.  * Giá thuê:  460k/m2/tháng (đã bao gồm phí dịch vụ và VAT)  * Các tiện ích cung cấp trọn gói bao gồm :  + Nội thất văn phòng: bàn ghế, tủ đựng tài liệu, thiết bị văn phòng phẩm.+ Phòng họp với đầy đủ trang thiết bị.+ Phòng tiếp khách, khu vực office lounge: nước khoáng, trà, café miễn phí.+ Lễ tân phục vụ nhiệt tình chu đáo.+ Internet wifi miễn phí tốc độ cao. + Sử dụng các thiết bị văn phòng chung như máy in, máy photocopy, tổng đài điện thoại cố định, máy fax+ Hệ thống an ninh, camera giám sát 24/7.+ Hệ thống 6 thang máy tốc độ cao, 3 tầng hầm để xe, hệ thống chiếu sáng, Điều hòa trung tâm hãng Trane, thảm trải sàn, vệ sinh công nghiệp, cây xanh, tiêu chuẩn văn phòng hạng A.   Đầy đủ tiện ích đi kèm gồm phòng họp được trang bị TV, bảng flipchart, đáp ứng cho các cuộc họp từ 5  12 người; khu vực Pantry được thiết kế hiện đại với đồ uống miễn phí; nội thất văn phòng cùng các máy móc, trang thiết bị như máy photo, máy in, máy fax,Khách hàng thuê vui lòng liên hệ: Mrs. Chi 0919.287.369 (SMS, Zalo, call)Cảm ơn đã đọc tin
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512104508-1eff_wm.jpg,,30,66,,5,,21.0164333,105.8325959
"
Cho thuê văn phòng tại 9 Hoàng Cầu, Cát Linh, diện tích có 170m2, 200m2, giá rẻ có bãi đỗ ô tô
",2,365,,2,32,,,,"
Cho thuê tòa nhà văn phòng Quận Đống Đa, khu vực phố Hoàng Cầu, Hào Nam, Cát LinhDiện tích có 150m2 - 170m2, 210m2.Thông tin văn phòng:- Vị trí mặt phố trung tâm gần nhiều ngân hàng, siêu thị,...- Có nội thất đầy đủ điều hòa, sàn trần vào làm việc được luôn.- Có hầm để xe thang máy bảo vệ trông xe đầy đủ.- Có bãi để xe ô tô.- Có thể làm ngoài giờ.- Thuận tiện cho nhiều lĩnh vực.- Giá thuê 170m2 - 30 triệu/th/sàn. Có thể lấy 2 đến 3 sàn tùy vào nhu cầu.Liên hệ Anh Chiến 0912961483
",https://file4.batdongsan.com.vn/resize/745x510/2019/08/21/20190821085608-3b82_wm.jpg,,30,170,,5,,21.0164891,105.8227091
"
Cho thuê nhà ngõ Nguyễn Khánh Toàn, Cầu Giấy. DT 80m2, 8 tầng, MT 6m, thông sàn, giá 60tr/th
",1,365,,2,28,,,8,"
Cho thuê nhà ngõ Nguyễn Khánh Toàn, phường Dịch Vọng, quận Cầu Giấy, Hà Nội.Diện tích 80m2 xây dựng 8 tầng, mặt tiền rộng 6m nhà thiết kế thông sàn, có điều hòa và thang máy đầy đủ.Nhà phù hợp làm văn phòng, spa, đào tạo...Giá: 60 triệu/tháng.Liên hệ: Huân 0901 737 616.
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/13/20200213154902-0fe4_wm.jpg,,60,80,,5,,21.0389346,105.7968413
"
Cho thuê nhà mặt tiền 381a Sư Vạn Hạnh đối diện vạn hạnh mall, Quận 10
",4,365,,1,11,,,,"
Cho thuê nhà mặt tiền 381a Sư Vạn Hạnh đối diện vạn hạnh mall, Quận 10Diện tích: 5x20m gồm 1 trệt 3 lầu sân thượng rộng rãi, nhà mới đẹp trống suốt, Khu tâp trung nhiều văn phòng, cty, Spa, shop thời trang, nhà hàng ăn uống, cafévvThích hợp kinh doanh mọi ngành nghề40 triệu/ tháng ( hỗ trợ mùa dịch )Liên hệ: 0769991112   anh Nam ( mmg )
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/12/20200512104430-1c8f_wm.jpg,,40,250,,5,,10.7763961,106.6667104
"
Cho thuê CHCC The Emerald, Mỹ Đình CT8, DT 110m2, 3PN, đồ đẹp (giá 16tr/th)
",2,365,,2,42,,,3,"
- Căn hộ tầng 16 có DT 110m2, thiết kế 3 phòng ngủ, 3 vệ sinh.- Căn hộ 3 ngủ full đầy đủ đồ khách chỉ việc mang quần áo vào ở luôn.Giá cho thuê 16 triệu/tháng.Liên hệ anh Tuấn Anh SĐT 0913 - 719 - 066.
",https://file4.batdongsan.com.vn/resize/745x510/2020/01/08/20200108162731-a02b_wm.jpg,,16,110,,5,,21.0221614837646,105.771797180176
"
Cho thuê nhà phố Mạc Thái Tổ. DT 50m2 x 4 tầng thông sàn làm văn phòng chỉ 19tr/th, 0988 332 123
",1,365,,2,28,,,,"
Cho thuê nhà ngõ Mạc Thái Tổ. Diện tích 50m2, 4 tầng, mặt tiền 3.5m, thông sàn, có điều hòa.Cho thuê làm văn phòng giá chỉ 19 triệu/tháng.LH 0988 332 123 gặp Luật.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/28/20200428084904-5efc_wm.jpg,,19,50,,5,,21.0165579,105.788647
