title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
Cho thuê gấp nhà giá rẻ đường Quách Văn Tuấn khu vip K300, Quận Tân Bình
",1,365,,1,22,,,6,"
Cho thuê gấp nhà giá rẻ đường Quách Văn Tuấn, Phường 12, Quận Tân Bình.Diện tích: 5x22m 1 trệt 2 lầu, 6PN nhà mới đẹp vào ở liền.Vị trí: Khu trung tâm sầm uất, kết nối giao thông thuận tiện khu vip Quận Tân Bình. Phù hợp làm văn phòng công ty, văn phòng đại diện...Giá thuê: 26 triệu/tháng còn thương lượng.Liên hệ: 0932743567.
",https://file4.batdongsan.com.vn/resize/745x510/2019/12/06/20191206105342-7a67_wm.jpg,,26,110,,5,,10.79972,106.6524928
"
Cho thuê kho xưởng tại KCN Amata, diện tích và giá thuê hợp lý phù hợp cho doanh nghiệp vừa và nhỏ
",7,365,,5,71,,,,"
Cho thuê kho xưởng tại Đồng Nai, KCN Amata tiêu chuẩn sạch đẹp giá thuê hợp lý phù hợp sản xuất hoặc làm kho chứa hàng diện tích phù hợp cho doanh nghiệp vừa và nhỏ. Khách thuê quan tâm, liên hệ Mr. Long: 0945.825.408.- Diện tích xưởng cho thuê từ 3.800m2, 4500m2, 6000m2 đến 7000m2. Có văn phòng làm việc, nhà vệ sinh, phòng bảo vệ, sân bãi.- Giá thuê từ 103.860/m2/tháng đến 115.400 đ/m2/tháng.- Kho xưởng mới xây, sạch đẹp thiết kế theo tiêu chuẩn công nghiệp. Kết cấu vững chắc, mái cao thông thoáng, nền bê tông chịu lực tốt.- Trạm điện ba pha công suất lớn, nước sạch.- Hệ thống PCCC tiêu chuẩn công nghiệp vòng ngoài.- Đường giao thông nội bộ và hệ thống cấp thoát nước hoàn chỉnh.- Nhà máy xử lý nước thải tập trung với công suất hiện tại 5.000 m3/ngày.- Có sẵn hai cẩu trục 5 tấn.- Vị trí giao thông thuận lợi, nằm sát các tuyến đường giao thông quan trọng Quốc Lộ 1A, Quốc Lộ 51 thuận tiện giao thương hàng hóa trong và ngoài khu vực.- Hợp đồng lâu dài, pháp lý đầy đủ.- Thích hợp sản xuất nhiều mặt hàng đa dạng, không kén ngành hoặc làm kho phân phối, chứa hàng.- OOo -.Mọi thông tin chi tiết, doanh nghiệp liên hệ về công ty: 0945.825.408 gặp Mr Long.* Công ty TNHH Tuấn Phong chuyên cho thuê kho xưởng với giá tốt nhất, diện tích linh hoạt trong và ngoài Khu công nghiệp Đồng Nai, Long An, Bình Dương và các quận huyện trong TP. HCM được cập nhật mới nhất tại https://tuanphongland.vn
",https://file4.batdongsan.com.vn/resize/745x510/2020/01/11/20200111142240-8e1f_wm.jpg,,692,6000,,5,,10.9309576441853,106.905726971263
"
Cho thuê officetel Rivergate, DT 30m2, full nội thất, giá thuê 10 triệu/tháng. LH: 0908.103.696
",2,365,,1,16,,,1,"
Cho thuê lô officetel Rvg B19 - xx.Cần cho thuê gấp lô officetel River Gate, diện tích 30m2. Đủ nội thất, view đẹp, hướng Đông Bắc. Chỉ xách vali vào ở, có thể vừa ở vừa làm văn phòng đại diện. Có hồ bơi, gym, sauna, siêu thị, bảo vệ 24/24.Ở hoặc làm văn phòng đều được, tiện nghi vô cùng.Giá thuê: 11 triệu/tháng (bao phí quản lý).LH: 0908.103.696.Web: https://homent.net/Sơ lược khu căn hộ River Gate:Với vị trí vô cùng đắc địa giữa trung tâm thành phố, thuận lợi cả về đường bộ, đường sắt và đường thủy.Từ căn hộ River Gate đến trung tâm:1 phút đến Quận 1.3 phút đến khu đô thị mới Thủ Thiêm.20 phút ra sân bay Tân Sơn Nhất.Tiện ích dành riêng cho cư dân:Hầm gửi xe thông minh.Khu biệt lập.Sảnh lobby đón khách.Nhà sinh hoạt cộng đồng.Hồ bơi tràn ngoài trời.Phòng tập gym & yoga riêng biệt.An ninh và hệ thống camera giám sát 24/24.
",https://file4.batdongsan.com.vn/resize/745x510/2018/02/11/20180211163526-140d_wm.jpg,,10,30,,5,,10.7627696990967,106.69889831543
"
Cho thuê kho, nhà xưởng tổng diện tích 10 ha, giá tốt trong cụm công nghiệp Tam Phước tỉnh Đồng Nai
",7,365,,5,71,,,,"
Cho thuê kho, nhà xưởng tổng diện tích 10 ha, giá tốt trong cụm công nghiệp Tam Phước thuộc xã Tam Phước, TP. Biên Hòa, tỉnh Đồng Nai.- Tổng diện tích: 10 ha, diện tích xây dựng từ 1000m2 đến 13000m2.- Kết cấu nhà xưởng kiên cố với khung bê tông cốt thép và khung thép Zamil;+ Mái cao 10m thông thoáng, tôn chống nóng và lấy ánh sáng tự nhiên.+ Nền bê tông chịu trọng tải tốt: 5 tấn/m2.- Cơ sở hạ tầng đồng bộ:+ Trạm điện ba pha với công suất 1250KVA, nước sạch.+ Hệ thống đèn chiếu sáng, chống sét lắp đặt hoàn chỉnh;+ Hệ thống PCCC vách tường;+ Đường nội bộ, cấp thoát nước, xử lý nước thải đồng bộ.+ An ninh đảm bảo, camera giám sát, bảo vệ vòng ngoài nghiêm ngặt.- Thuận lợi kết nối với các đường giao thông chính: Quốc Lộ 1, Quốc Lộ 51, đường Võ Nguyên Giáp (đường tránh TP. Biên Hòa), đường cao tốc TP. Hồ Chí Minh.Long Thành - Dầu Giây...- Đơn giá thuê: 66.783 đ/tháng/m2/tháng.Để biết thêm thông tin chi tiết, xin vui lòng liên hệ với chúng tôi theo địa chỉ:+ Điện thoại: 0945.82.5408 Mr Long.+ Email: bds.tuanphong@gmail.com+ Webside: www.tuanphongland.vn
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/18/20200218085444-40db_wm.jpg,,6678,100000,,5,,10.856519265059,106.908569235723
"
Chính chủ cho thuê căn hộ Sala Sarimi, 2PN, đủ nội thất, DT 88m2, 23 triệu/tháng. LH: 0908.103.696
",2,365,,1,14,,,2,"
Cho thuê căn hộ Sala, nhà đẹp, đủ nội thất, thiết kế sang trọng, diện tích 88m2, có 2 phòng ngủ chính, 2 toilet, view đẹp, lầu cao, nhà mới hoàn toàn, dọn vào ở ngay, có nhiều tiện ích, sauna, gym, hồ bơi, siêu thị...Giá thuê: 23 triệu/tháng.LH: 0908.103.696 - 0909.722.728.W: http://homent.net/
",https://file4.batdongsan.com.vn/resize/745x510/2019/02/22/20190222171903-9c6c_wm.jpg,,23,88,,5,,10.7703475952148,106.724739074707
"
Chính chủ cần cho thuê căn hộ Park Hills 2PN view sân bay
",2,365,,1,6,,,2,"
Chính chủ cần cho thuê căn hộ Park Hills view sân bay.- Diện tích 83m2.- 2 PN.- Giá thuê 15tr/th.View đẹp toàn cảnh sân bay cực đẹp.* Độc quyền một số căn hộ chung cư đẹp nhất trong dự án Cityland Park Hills.* Tiện ích vượt trội:- Nằm tại vị trí trung tâm quận Gò Vấp, dễ dàng kết nối với các khu vực trung tâm của Thành Phố sau 10 15 di chuyển (sân bay Tân Sơn Nhất, Q. Phú Nhuận, Q3, Q1.. ).- Hệ thống thang máy theo tiêu chuẩn Châu Âu.- Có hệ thống điều hòa, ban công thoáng mát, view đẹp.- Hệ thống PCCC tự động, đạt độ an toàn cao.- Hệ thống giám sát, bảo vệ 24/7, mức độ an ninh luôn được đảm bảo tốt nhất cho dân cư trong khu vực.- Gần siêu thị Lotte Mart.- Hồ bơi, sân chơi trẻ em.- Công viên cây xanh.LH 0971597897.
",https://file4.batdongsan.com.vn/resize/745x510/2019/01/02/20190102102959-f3c9_wm.jpg,,15,83,,5,,10.8343458175659,106.668395996094
"
Cho thuê nhà Số 5, Đinh Tiên Hoàng, gần Cậu Bông, giáp Quận Nhất
",1,365,,1,3,,,3,"
Vị trí đẹp, không mắc con lương, vị trí thuận tiện cho quảng bá thương hiệu và kinh doanh đa ngành nghề,DT: 4 x 20m, 1T, 1L, 3PN, 2WC.Phù hợp cho kinh doanh buôn bán các ngành nghề, Nhà rộng rãi, sạch sẽ, mới giao ngay.Giá 32 triệu/tháng.Liên hệ chính chủ: 0909052569 không cần đăng tin quảng cáo,Thông tin chính xác nên xem kỹ trước khi gọi.Hình ảnh ưu tiên qua xem trực tiếp.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511145239-2d55_wm.jpg,,32,80,,5,,10.7940492,106.6960611
"
Cho thuê nhà MP Bảo Khánh, Hoàn Kiếm, DT 60m2 + gác xép, MT 5.5m, riêng biệt, 45tr/th, 0912962398
",4,365,,2,37,,,,"
Cho thuê nhà mặt phố Bảo Khánh, quận Hoàn Kiếm.Thông số nhà:- Diện tích sử dụng: 60m2 + gác xép, mặt tiền 5.5m.- Nhà riêng biệt, thông sàn.- Vị trí đắc địa cách hồ Hoàn Kiếm 5m đi bộ, phố tập trung đông khách du lịch.- Chủ nhà dễ tính, cho thuê mọi mô hình kinh doanh, tạo điều kiện cho khách thuê. Phù hợp: Thời trang, cafe, hàng ăn...- Giá thuê 45 tr/ tháng. Hợp đồng lâu dài, thanh toán 6 cọc 1.Liên hệ: 0912962398 (em Trang).
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/04/20200504105421-8bb4_wm.jpg,,45,0,,5,,21.0307963,105.8501885
"
Cho thuê 1 phòng ngủ Vinhomes Central Park, 55m2, giá 13 triệu/th, có bồn tắm nằm, LH 0909060957
",2,365,,1,3,,,1,"
Gọi ngay: 0909060957 để xem nhà.Cho thuê 1 phòng, full nội thất từ A đến Z có bồn tắm nằm.View thoáng, nhà mới, chỉ cần xách vali vào ở ngay.Liên hệ xem nhà 24/7: Mr Thanh 0909060957.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511145238-6b87_wm.jpg,,13,55,,5,,10.7949285507202,106.720741271973
"
CHÍNH CHỦ CHO THUÊ GẤP CHCC HARMONA TRƯƠNG CÔNG ĐỊNH, DT:72M2, 2PN, FULL NT, GIÁ:11TR,LH:0936000779
",2,365,,1,22,,,2,"
Cần cho thuê căn hộ Hamona 33 Trương Công Định, Q. Tân Bình.- Diện tích: 80m2, 2PN, đầy đủ nội thất. Lầu cao, view đẹp, thoáng mát.Chung cư có nhiều tiện ích nội khu: Siêu thị, hồ bơi, gym, khuôn viên, bảo vệ 24/24... Tiện ích ngoại khu: ETown, sân bay, khu quân đội, khu ăn uống...- Giá 12 triệu/tháng.LH:0936000779 vy 
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511145310-2775_wm.jpg,,11,72,,5,,10.796930313110352,106.64209747314453
"
Chung cư Screc Tower Quận 3 - 16 triệu/tháng 3PN, 2 WC, Nội thất (0772.394.207 Châu)
",2,365,,1,15,,,3,"
Căn hộ chung cư Screc Tower, Quận 3 nằm ngay bờ kè Trường Sa.- Vị trí: Mặt tiền 974A đường Trường Sa, trung tâm Q3.- Diện tích: 105m2, 3PN, 2WC. Nội thất.- Không gian thoáng mát, sạch sẽ.- Tiện ích: Siêu thị Coop Mart, coffee, nhà hàng, công viên,...- Giữ xe lầu 2 và 3 lầu 4 sân chơi nội bộ căn hộ.- Phí quản lý: 6.600 đ/m2/tháng, giữ xe 80 ngàn/tháng (xe máy), 1.2 triệu/tháng (ô tô).Giá cho thuê: 16 triệu/tháng.Ưu tiên hợp đồng 1 năm, cọc 2 tháng, thanh toán mỗi tháng 1 lần.LH (0772.394.207 Châu).
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511132107-0fc4_wm.jpg,,16,105,,5,,10.7865762710571,106.675735473633
"
Văn phòng cho thuê hạng B quận Cầu Giấy, phố Duy Tân, 130m2, 185m2, 280m2, giá 170 nghìn/m2/tháng
",2,365,,2,28,,,,"
Chúng tôi cho thuê văn phòng Quận Cầu Giấy, gần tòa nhà CMC phố Duy Tân.Tòa nhà văn phòng tiêu chuẩn hạng B, diện tích mặt sàn 700m2.Tòa nhà đẹp, có thang máy tốc độ cao, điều hòa trung tâm và máy phát điện.Tòa nhà tọa lạc vị trí giao thông thuận tiện, gần Keangnam, Mobiphone, CMC, FPT Tower.Hiện còn trống các diện tích 36m2, 40m2, 60m2, 70m2, 100m2, 130m2, 185m2, 280m2, 500m2... 700m2.Giá cho thuê 170 nghìn/m2/tháng.Đặt thuê văn phòng: 0963992828 hoặc 0932200486.
",https://file4.batdongsan.com.vn/resize/745x510/2016/05/20/20160520215705-7223.jpg,,47,280,,5,,21.0309274,105.7840373
"
Cần cho thuê căn hộ Rivera Park DT 74m2/2PN/2WC giá 15tr/tháng tiện ích đầy đủ, xách vali vào là ở
",2,365,,1,11,,,2,"
Cần cho thuê căn hộ cao cấp Rivera Park Sài Gòn diện tích 74m2 2 phòng ngủ, 2WC, phòng bếp, phòng khách, phòng giặt phơi, ban công,... Nội thất Châu Âu - xách vali vào là ở.Giá thuê 15 triệu/thángRivera Park Nằm ngay vị trí trung tâm hành chính Quận 10 thuận tiện đi lại làm việc các quận trung tâm, không kẹt xe, không ồn ào, không ngập nước,...Tiện ích xung quanh căn hộ: Trường học, ngân hàng, bệnh viện, siêu thị, quán ăn, cà phê, khu chơi giải trí,...Liên hệ xem nhà 0911116738 Nam để xem nhà.
",https://file4.batdongsan.com.vn/resize/745x510/2019/10/26/20191026095802-0ee1_wm.jpg,,15,74,,5,,10.7697420120239,106.663604736328
"
Cho thuê kho xưởng kiên cố, có sẵn 02 cẩu trục mặt tiền đường Võ Nguyên Giáp, Phước Tân TP Biên Hòa
",7,365,,5,71,,,,"
Cho thuê kho xưởng kiên cố, có sẵn 02 cẩu trục mặt tiền đường Võ Nguyên Giáp, Phước Tân, TP Biên Hòa, tỉnh Đồng Nai.- Diện tích cho thuê: 2000m2, giá thuê: 50 triệu/tháng.- Kho xưởng xây dựng kiên cố với khung thép tiền chế, cao thoáng, nền bê tông chịu trọng tải lớn.- Điện ba pha với công suất 150KVA, nước sạch đầy đủ.- PCCC đạt chuẩn, có sẵn hai cẩu trục ba tấn.- Thích hợp sản xuất kinh doanh, làm kho chứa hàng.Liên hệ: 0945.825.408 gặp anh Long.
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/13/20200213094007-972e_wm.jpg,,50,2000,,5,,10.9070847,106.9234764
"
Văn phòng siêu đẹp mặt phố Vũ Phạm Hàm, diện tích 70m2 - 15Tr, giá có thương lượng ạ, lh e Giang !
",2,365,,2,28,,,,"
THÔNG SỐ TÒA NHÀ-	Vị Trí: 61 Vũ Phạm Hàm, Yên Hòa, Cầu Giấy-	Chiều cao tầng: 7 Tầng-	Diện tích sàn: 96m2-	Đỗ xe: Hầm để xe -	Thang máy: 1 thang máy -	Điều hòa: Âm trần-	Giờ làm việc: Từ thứ 2 đến thứ 7-	Hướng nhà: Đông namCHI TIẾT GIÁ THUÊ VÀ DIỆN TÍCH-	Giá thuê chỉ từ 15.000.000 triệu/tháng.-	Phí dịch vụ: Thỏa thuận.-	Diện tích cho thuê: 70m2-	Đỗ xe máy: 100 nghìn/tháng.-	Đỗ ô tô: 1.000.000 nghìn/tháng.-	Tiền điện trong văn phòng: Tính theo lượng tiêu thụ thực tế (có công tơ riêng). ____________________________________________________________________________Bên em cam kết không lấy bất cứ chi phí nào của khách, tư vấn và hỗ trợ khách hàng với giá tốt nhất.Khách hàng quan tâm xin liên hệ ngay Mrs. Giang để biết thêm thông tin.Cảm ơn quý khách đã xem tin.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511145201-1375_wm.jpg,,15,70,,5,,21.0187587738037,105.794776916504
"
Chính chủ cho thuê VP phố Lê Đức Thọ DT 75m2, giá chỉ có 13tr/th văn phòng siêu đẹp, LH 0989155399
",2,365,,2,42,,,,"
Tôi chính chủ cần cho thuê gấp văn phòng phố Lê Đức Thọ, DT 75m2 có thông sàn và chia phòng ngăn vách kính giá chỉ có 13tr/th.- Tòa nhà được thiết kế 9 tầng chuyên cho thuê văn phòng chuyên nghiệp có hầm để xe, có thang máy tốc độ cao, có bảo vệ trông 24/24.- Văn phòng được thiết kế vuông vắn tầng 2, 3 ngăn phòng chia bằng vách kính cường lực, view cửa kính rất thoáng nhiều ánh sáng tự nhiên.- Tầng 4, 5, 6 thông sàn rất phù hợp cho các công ty cần diện tích rộng cho 20 - 30 người.- Trần được thiết kế bằng thạch cao, sàn trải thảm, điều hòa công suất lớn, đèn led tiết kiệm điện.- Lê đức thọ là con phố có giao thông 2 chiều rất thuận tiện cho việc đi lại, giao cắt nhiều tuyến phố lớn, xung quanh có nhiều ngân hàng, siêu thị, cây xăng, cửa hàng, quán ăn...- Ký hợp đồng với chính chủ, điều khoản rõ ràng có xuất hóa đơn đỏ, cung cấp đầy đủ giấy tờ cho khách hàng làm đăng ký kinh doanh.Liên hệ trực tiếp Ms Tâm quản lý tòa nhà SĐT 0989.155.399.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/17/20200317153818-eb1c_wm.jpg,,13,75,,5,,21.0306511,105.769254
"
Cho thuê căn gần chợ Bến Thành, dt 4x20m, trệt, 1 lầu Q1 Mặt tiền Lê Thánh Tôn lh 0898311051
",4,365,,1,10,,,,"
Cho thuê căn gần chợ Bến Thành, Q1-Mặt tiền Lê Thánh Tôn. Đoạn đẹp! -DT : 4x20m, trệt, 1 lầu -Nằm ngay khu đất vàng , NNN ở nhiều. -Thuận tiện kinh doanh các ngành... -Giá : 90tr/tháng-Tell: 0898311051
",,,90,80,,5,,10.7762926,106.7009576
