title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
Đất nền sổ đỏ Hiệp Phước Harbour View 1,4tỷ - Thanh toán 24th - Pháp lý đầy đủ - SĐ riêng từng nền
",5,365,,8,108,,,,"
Đất nền sổ đỏ riêng từng nền Hiệp phước Harbour View giáp sông Soài Rạp - Pháp lý hoàn thiện 100%.- Chủ đầu tư: Công ty TNHH Thuận Thành.- Tổng đại lý phân phối: DKRA Việt Nam.- Vị trí dự án: Mặt tiền Nguyễn Văn Tạo liền kề KCN Hiệp Phước và KCN Long Hậu.- Diện tích điển hình: 5x 16 (80m2), 5x18 (90m2), 5x20 (100m2).- Giá: 1,4 tỷ/nền.- Pháp lý đầy đủ: Đã có 1/500 và giấy phép xây dựng.- Cơ sở hạ tầng hoàn thiện 70% - điện nước âm.- Phương thức thanh toán: 24 tháng, đợt đầu 15%,- Tiện ích nội khu: Công viên trung tâm, công viên tiểu khu, công viên bờ sông, khu vui chơi trẻ em, khu thể thao ngoài trời,------------------------------- Vị trí Hiệp Phước Harbour View sở hữu mặt tiền đường Nguyễn Văn Tạo nối dài, ngay cụm KDT cảng Hiệp Phước Nhà Bè.- Dự án Hiệp Phước Harbour View liền kề các khu công nghiệp lớn tại Sài Gòn như: Khu công nghiệp Hiệp Phước Nhà Bè, Khu công nghiệp Long Hậu, Cần Giuộc, Khu Cảng Quốc Tế Long An.------------------------------Booking ưu tiên chọn vị trí 50tr/suất (có hoàn lại).Liên hệ phòng kinh doanh dự án Hiệp Phước Harbour View.Hotline: 0938.99.72.85.Địa chỉ: 63 - 67 An Điềm, Phường 10, Quận 5, TPHCM. 
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/02/20200402130319-9596_wm.jpg,,1400,80,,6,,10.5855960845947,106.742668151855
"
Nhà 1 lững 2 lầu, 51m2, Đường 38 Hiệp Bình Chánh, Đường oto, Ngay Chợ Hiệp Bình,Hoàn Công, Giá 4ty6
",1,365,,1,24,,,4,"
Chủ kẹt tiền cần ra gấp, giá mềm cho anh chị mua về sơn sữa lại Diện Tích: 4.43 x 10.5 = 51m2   DTSD: 150m2Kết Cấu: 1 trệt lững 2 lầu, 4pn, 5w, sân phơi, phòng thờ, giếng trời thoáng mát.Nội Thất: cơ bản còn rất mới, dọn vào ở ngay.Vị Trí: Đường số 38 Hiệp Bình Chánh, Cách Hiệp Bình 150m, cách Phạm Văn Đồng 200mTiện Ích: Gần chợ Hiệp Bình, Ngay khu trung tâm Hiệp Bình Chánh rất đông dân cư và sầm uất, trường học các cấp, ngân hàng, TTTM Giga Mall, các hệ thống siêu thị bán lẻ..vKhu dân trí cao, an ninh, hàng xóm thân thiện, lịch sự văn minh, không ngập nước, thích hợp cho các hộ gia đình về làm nơi an cư lập nghiệp. khu nhà lầu đồng rất đẹp và thoáng mát.Đường xe hơi vào tận nhà, hẻm thông tứ tung ra các nhánh của Hiệp Bình.Pháp Lý: sổ hồng, hoàn công, công chứng ngay.Giá: 4ty6 ( bao giá toàn khu vực cùng phân khúc )Liên Hệ: 0901205719 Mr Hải
Thông tin pháp lý: đã có sổ hồng, hoàn công
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509160846-3a9c_wm.jpg,,4600,51,,6,,10.8425083,106.734248
"
Bán nhà mặt phố An Trạch 7 tầng, 55m2, 15 tỷ, mới xây, kinh doanh . 0972957451
",4,365,,2,32,,,8,"
Vị trí đắc địa đất an lành đúng cái tên mặt phố An Trạch, nhiều điều tốt, địa linh nhân kiệt gần phố Cát Linh. Giao thương các phố Giảng Võ, Tôn Đức Thắng, qua Trịnh Hoài Đức sang thẳng quận Ba Đình, gần sân vận động quốc gia Hàng Đẫy.- Nhà xây 7 tầng thang máy, nhà mới xây hiện đại, điều hòa âm trần. Mặt phố An Trạch rất đẹp, kinh doanh sầm uất, doanh thu lợi nhuận cao, đang cho thuê rất đông khách, cùng con phố Cát Linh chuyên kinh doanh đồ thiết bị điện nước, nhà tắm, vệ sinh, đồ bếp gia đình.- Sổ đỏ vuông vắn, nở hậu, chính chủ, pháp lý rõ ràng.- Giá bán: 15 tỷ (có thương lượng). Liên hệ: Thanh Bình Land 0972957451 (24/7)ĐANG SỞ HỮU THÔNG TIN HƠN 200 CĂN NHÀ MẶT PHỐ, GIÁ TRỊ TỪ 10 ĐẾN 30 TỶ.Qúy khách hàng xem thêm tại:https://nhadatvideo.vn/page/thanhbinh2464@gmail.com- Tư vấn và xem nhà hoàn toàn MIỄN PHÍ.- MIỄN TG và MG.
Thông tin pháp lý: Sổ đỏ
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509161044-9d87_wm.jpg,,15000,55,,6,,21.0277144,105.8299819
"
Cần bán nhà chính chủ mặt tiền Sư Vạn Hạnh đối diện Vạn Hạnh Mall, Quận 10. DT: 4x18m, 4 lầu  
",4,365,,1,11,,,,"
- Cần bán nhà chính chủ mặt tiền Sư Vạn Hạnh đối diện Vạn Hạnh Mall, phường 12, quận 10.- Diện tích: 4x18m, vuông vức. Kết cấu: Trệt 4 lầu mới.- Vị trí cực đẹp, nằm ngay Vạn Hạnh mall kinh doanh sầm uất cả ngày lẫn đêm. Hiện đang là BDS tốt nhất, vị trí đẹp nhất quận 10.- Thuận tiện kinh doanh đa nghành nghề giá trị thu nhập cao... Liên hệ mua nhà: Hoàng Trí  0941 966 739 ( MTG ).Thông tin chính xác 100%, xin cảm ơn!
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509161050-fb1f_wm.jpg,,36000,0,,6,,10.7721997,106.6694042
"
Sở hữu ngay nhà phố Verosa Khang Điền. Chỉ với 1 tỷ 9 nhận nhà ngay, phần còn lại NH giải ngân
",3,365,,1,21,,,,"
Tặng gói nội thất 1 tỷ tiền mặt, chiết khấu lên tới 18%.Miễn phí quản lý 3 năm đầu.Ngân hàng hỗ trợ 70% miễn lãi suất 2 năm.Dự án chuẩn bị bàn giao.Đăng ký xem nhà mẫu, xem thực tế.* Liên hệ ngay: 0932.604406 mr. Tài verosa Park.Verosa Park Khang Điền.Chủ đầu tư: Công ty Khang Điền.Số lượng sản phẩm: 296 nhà phố vườn, 3 - 4 tầng.Diện tích 5m* 15m/17m/19m/20m.Diện tích 6m*15m/17m/18m/20m.Pháp lý: Sổ hồng, sở hữu lâu dài.Bàn giao: Hoàn thiện mặt ngoài, giao thô bên trong.Hoàn thành dự án: Quý i/2020.Đơn vị thi công xây dựng: Ricons.Thiết kế đẹp đảm bảo không gian tiện ích sống đẳng cấp.Quản lý vận hành: Savills.Tọa lạc ngay trung tâm quận 9 ngay đường Vành Đai 3 đường liên phường kết nối trung tâm quận 1 chỉ 15 phút cao tốc Long Thành Dầu Giây, Phú Mỹ Hưng 20 phút.Tiềm năng tăng giá cao khi bến xe Miền Đông 2 đi vào hoạt động, Bệnh Viện Ung Bướu 2 Khánh Thành, tuyến Metro số 1, cầu Cát Lái.Dự án trung tâm thể dục thể thao Nam Rạch Chiếc tổ chức các sự kiện seagame, olympic lớn nhất khu vực Đông Nam Á chuẩn bị khởi công.Dự án làng đại học 2 đang làm mặt bằng.Đường liên phường mở rộng nối dài từ khu thể thao Nam Rạch Chiếc đến Vành Đai 3 và Vinhomes quận 9.Gần các trường Đại Học Quốc Tế tiện ích xung quanh đầy đủ.Đăng ký xem nhà mẫu, xem nhà thực tế đẹp lung linh.LH: 0932.604406 Mr. Tài Verosa Park phòng kinh doanh chủ đầu tư.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/19/20200319141920-33e2_wm.jpg,,0,75,,6,,10.8059921264648,106.790031433105
"
Bán căn hộ 2PN, view biển Thùy Vân, đầy đủ nội thất, giá: 1.980 tỷ, LH: 0933.016.389
",2,365,,10,145,,,2,"
- Vị trí đẹp nhất Vũng Tàu, ngay đường Võ Thị Sáu và Hoàng Hoa Thám, Phường Thắng Tam, TP. Vũng Tàu - Hoàng Hoa Thám là con đường ngắn nhất nối trung tâm Bãi Trước & TT Bãi Sau.- Cách Bãi Trước & Bến Tàu cánh ngầm 5 phút đi xe máy.- Quy mô: 2 block, mỗi block cao 25 tầng.- 4 tầng trung tâm thương mại, 21 tầng căn hộ.* Diện tích 1PN: 48m2 - 52 - 59 m2.* Diện tích 2PN: 60m2 - 74m2 - 83m2.* Diện tích 3PN: 108m2.- Thiết kế tối chuẩn Singapore (thông thoáng với nắng và gió trời bên ngoài, vuông vức để tận dụng tối đa các công năng, các không gian bên trong căn hộ và đặc biệt là không gian sử dụng được bố trí rộng rãi và hợp lý làm nổi bật tiêu chuẩn nghỉ dưỡng).- Nhận nhà ở ngay. Nhà mới 100%.- Giá: 1.980 tỷ.Quý khách vui lòng liên hệ CĐT: 0933.016.389 Ms Thuý.Cám ơn Quý khách đã đọc tin!
",https://file4.batdongsan.com.vn/resize/745x510/2019/08/01/20190801173630-5f63_wm.jpg,,1980,0,,6,,10.3375110626221,107.085594177246
"
Tôi cần bán biệt thự cực đẹp tại KĐT Mễ Trì;dt:220m2* 4 tầng; giá: 35 tỷ; LH: 0934455563
",3,365,,2,42,,,,"
Chính chủ cần bán biệt thự cao cấp nhà vườn tại Khu đô thị Mễ Trì, phường Mễ Trì, quận Từ Liêm, Hà NộiDiện tích khu đất: 220m2Diện tích xây dựng: 150m2Giá : 35 TỶCăn biệt thự cho thuê nằm tại vị trí trung tâm quận Từ Liêm - Hà Nội. Nằm trên diện tích 220m2 đất, được xây dựng 150m2 x 4 tầng. Với lối kiến trúc độc đáo, thoáng, nhiều ánh sáng với ban công, cửa sổ lớn. Biệt thự nằm tại lô góc 2 mặt tiền thoáng đẹp, mới xây sửa.Tầng 1 bao gồm phòng khách, phòng bếp, vệ sinh... Phòng khách lộng lẫy ngay phía trước nhà, khu bếp, phòng sum họp bên trong tiện nghi,...  Tầng 2, tầng 3, tầng 4 chia 3 phòng. Phòng ngủ ấm cúng có giường, tủ đầy đủ, nhà vệ sinh hiện đại với bồn nằm, vòi sen mới,... Các phòng đều được trang bị sàn gỗ cao cấp, nhiều cửa sổ lấy ánh sáng tự nhiên. Thiết bị nội thất xịn, mới tinh như: tủ lạnh, điều hòa, lò vi sóng, bếp điện,... Biệt thự có khoảng sân xanh rộng xung quanh với hàng cây xanh, tiểu cảnh, non bộ, hồ cá koi tạo cảm giác thư giãn cho bạn.Vị trí cực kỳ thuận tiện đối diện cung triển lãm kiến trúc quy hoạch; cách bến xe Mỹ Đình 2km; cách đường vành đai 3 khoảng 350m.Nếu bạn đang tìm kiếm một biệt thự chất lượng tại quận Từ Liêm, đây là một biệt thự tốt nhất cho bạn lựa chọn. Chủ nhà dễ tính hỗ trợ tối đa thủ tục giấy tờ.Chính chủ đăng tin khách đến xem nhà thoải mái.Liên hệ: a Biên 0985030081 hoặc 0934455563
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509160938-945d_wm.jpg,,35000,220,,6,,21.03192901611328,105.76692199707031
"
Dự án Verosa Park, verosa khang điền, chỉ thanh toán 1 tỷ 9 nhận nhà, ck 18% nhận ngay tiền mặt
",3,365,,1,21,,,,"
Dự án Verosa Park Khang Điền, chỉ thanh toán 1 tỷ 9 nhận nhà, ck 18% nhận ngay tiền mặt.Trong cuối năm nay nếu một dự án nhà phố cách Verosa Park của khang điền chỉ khoảng 1.5km được công bố với giá trên 230tr/m2 thì giá bất động sản trục liên phường sẽ được đẩy lên hay không?Khi dự án nhà phố được triển khai liên phương sẽ thông và liên phường sẽ trở thành trục xương sống kết nối nhiều dự án trọng tâm của q9 cũng như q2...Verosa park đang được khách hàng đón nhận ngày càng nhiều chứng tỏ thương hiệu và chất lượng của verosa park đã chạm đến được khách hàng khi khách hàng tham quan dự án...Quận 7 có nguyễn lương bằng,Q. Bình thạnh có nguyễn hữu cảnh,Q. Gò vấp có phan văn trị.Q9. Có liên phường.Q2 có nguyễn cơ thạch.Nắm bắt được đầu tư bđs tăng gấp bội.Quý anh chị quan tâm dự án vui lòng liên hệ cho em.Sđt 0932.604406 Mr. Tài để được chia sẻ nhiều hơn về dự án Verosa Park nhé. Trân trọng!
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/18/20200318153259-1e73_wm.jpg,,10000,0,,6,,10.8059921264648,106.790031433105
"
Bán nhà hẻm xe hơi 6m đường CMT8 P15, Q10, Dt :4.1*16m 2 lầu giá 7.6 tỷ 
",1,365,,1,11,,,,"
- Diện tích : 4.1*16m công nhận đủ - Hiện trạng : nhà 2 lầu góc 2 MT rất thoáng mát- Hẻm nhựa xe hơi vào tận nhà, khu dân trí an ninh, yên tĩnh, thông ra đường Tô Hiến Thành. Thích hợp cho khách nhu cầu mua ở hoặc đầu tư cho thuê sinh lời cao- Giá bán chính chủ : 7.6 tỷ TL Bán nhà riêng hẻm xe hơi đường Cách Mạng tháng Tám Phường 15 Quận 10 Liên hệ Quốc Cường: 0938757212 (ZALO/VIBER 24/7)TÀI SẢN THẬT, GIÁ TRỊ THẬT. UY TÍN - CHẤT LƯỢNG
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509161040-358e_wm.jpg,,7600,50,,6,,10.7851206,106.667993
"
Bán căn hộ 2PN, view biển Thùy Vân, đầy đủ nội thất, giá: 1.980 tỷ, LH: 0933.016.389
",2,365,,10,145,,,2,"
- Vị trí đẹp nhất Vũng Tàu, ngay đường Võ Thị Sáu và Hoàng Hoa Thám, Phường Thắng Tam, TP. Vũng Tàu - Hoàng Hoa Thám là con đường ngắn nhất nối trung tâm Bãi Trước & TT Bãi Sau.- Cách Bãi Trước & Bến Tàu cánh ngầm 5 phút đi xe máy.- Quy mô: 2 block, mỗi block cao 25 tầng.- 4 tầng trung tâm thương mại, 21 tầng căn hộ.* Diện tích 1PN: 48m2 - 52 - 59 m2.* Diện tích 2PN: 60m2 - 74m2 - 83m2.* Diện tích 3PN: 108m2.- Thiết kế tối chuẩn Singapore (thông thoáng với nắng và gió trời bên ngoài, vuông vức để tận dụng tối đa các công năng, các không gian bên trong căn hộ và đặc biệt là không gian sử dụng được bố trí rộng rãi và hợp lý làm nổi bật tiêu chuẩn nghỉ dưỡng).- Nhận nhà ở ngay. Nhà mới 100%.- Giá: 1.980 tỷ.Quý khách vui lòng liên hệ CĐT: 0933.016.389 Ms Thuý.Cám ơn Quý khách đã đọc tin!
",https://file4.batdongsan.com.vn/resize/745x510/2019/08/01/20190801173630-5f63_wm.jpg,,1980,0,,6,,10.3375110626221,107.085594177246
"
Tôi cần bán biệt thự cực đẹp tại KĐT Mễ Trì;dt:220m2* 4 tầng; giá: 35 tỷ; LH: 0934455563
",3,365,,2,42,,,,"
Chính chủ cần bán biệt thự cao cấp nhà vườn tại Khu đô thị Mễ Trì, phường Mễ Trì, quận Từ Liêm, Hà NộiDiện tích khu đất: 220m2Diện tích xây dựng: 150m2Giá : 35 TỶCăn biệt thự cho thuê nằm tại vị trí trung tâm quận Từ Liêm - Hà Nội. Nằm trên diện tích 220m2 đất, được xây dựng 150m2 x 4 tầng. Với lối kiến trúc độc đáo, thoáng, nhiều ánh sáng với ban công, cửa sổ lớn. Biệt thự nằm tại lô góc 2 mặt tiền thoáng đẹp, mới xây sửa.Tầng 1 bao gồm phòng khách, phòng bếp, vệ sinh... Phòng khách lộng lẫy ngay phía trước nhà, khu bếp, phòng sum họp bên trong tiện nghi,...  Tầng 2, tầng 3, tầng 4 chia 3 phòng. Phòng ngủ ấm cúng có giường, tủ đầy đủ, nhà vệ sinh hiện đại với bồn nằm, vòi sen mới,... Các phòng đều được trang bị sàn gỗ cao cấp, nhiều cửa sổ lấy ánh sáng tự nhiên. Thiết bị nội thất xịn, mới tinh như: tủ lạnh, điều hòa, lò vi sóng, bếp điện,... Biệt thự có khoảng sân xanh rộng xung quanh với hàng cây xanh, tiểu cảnh, non bộ, hồ cá koi tạo cảm giác thư giãn cho bạn.Vị trí cực kỳ thuận tiện đối diện cung triển lãm kiến trúc quy hoạch; cách bến xe Mỹ Đình 2km; cách đường vành đai 3 khoảng 350m.Nếu bạn đang tìm kiếm một biệt thự chất lượng tại quận Từ Liêm, đây là một biệt thự tốt nhất cho bạn lựa chọn. Chủ nhà dễ tính hỗ trợ tối đa thủ tục giấy tờ.Chính chủ đăng tin khách đến xem nhà thoải mái.Liên hệ: a Biên 0985030081 hoặc 0934455563
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509160938-945d_wm.jpg,,35000,220,,6,,21.03192901611328,105.76692199707031
"
Dự án Verosa Park, verosa khang điền, chỉ thanh toán 1 tỷ 9 nhận nhà, ck 18% nhận ngay tiền mặt
",3,365,,1,21,,,,"
Dự án Verosa Park Khang Điền, chỉ thanh toán 1 tỷ 9 nhận nhà, ck 18% nhận ngay tiền mặt.Trong cuối năm nay nếu một dự án nhà phố cách Verosa Park của khang điền chỉ khoảng 1.5km được công bố với giá trên 230tr/m2 thì giá bất động sản trục liên phường sẽ được đẩy lên hay không?Khi dự án nhà phố được triển khai liên phương sẽ thông và liên phường sẽ trở thành trục xương sống kết nối nhiều dự án trọng tâm của q9 cũng như q2...Verosa park đang được khách hàng đón nhận ngày càng nhiều chứng tỏ thương hiệu và chất lượng của verosa park đã chạm đến được khách hàng khi khách hàng tham quan dự án...Quận 7 có nguyễn lương bằng,Q. Bình thạnh có nguyễn hữu cảnh,Q. Gò vấp có phan văn trị.Q9. Có liên phường.Q2 có nguyễn cơ thạch.Nắm bắt được đầu tư bđs tăng gấp bội.Quý anh chị quan tâm dự án vui lòng liên hệ cho em.Sđt 0932.604406 Mr. Tài để được chia sẻ nhiều hơn về dự án Verosa Park nhé. Trân trọng!
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/18/20200318153259-1e73_wm.jpg,,10000,0,,6,,10.8059921264648,106.790031433105
