title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
Sở hữu ngay căn hộ dịch vụ Somerset Feliz En Vista, Quận 2, lợi nhuận 7%/năm, TT 30% nhận nhà
",2,365,,1,14,,,4,"
* Chỉ thanh toán 30% sở hữu ngay. Ưu đãi cực lớn từ CĐT.PKD CĐT: 0933520896.- Chiết khấu 3%.- Khách hiện hữu 1%.- The Ascott quản lý theo tiêu chuẩn Somerset.- Bàn giao full nội thất.- Cam kết thuê lại 7%/năm Trong 5 năm (Thu nhập cho thuê từ 4.2 tỷ/căn - 5.9 tỷ/căn.- Thanh toán 30% đến khi nhận nhà (cuối 09/2020).* Căn hộ Somerset Feliz En Vista - Quận 2 khách mua sẽ được cam kết thuê 5 năm lợi nhuận nhận được hàng năm là 7%.* The Ascott vận hành quản lý khai thác cho thuê.* Thiết kế:- Căn 4PN DT khoảng 200m2.- Căn 3PN DT khoảng 100m2.- Căn 2PN DT khoảng 80m2.* Bàn giao full nội thất tiêu chuẩn Somerset.+ Phương thức thanh toán ưu đãi linh hoạt chỉ với 30% trong vòng 18 tháng - bàn giao căn hộ vào tháng 12/2020.+ 154 căn hộ loại 2PN - 3PN - 4PN (80m2 - 218m2) đầy đủ nội thất cao cấp.Mọi chi tiết vui lòng liên hệ Phòng Kinh Doanh: 0933520896.
",https://file4.batdongsan.com.vn/resize/745x510/2019/09/25/20190925151740-e22e_wm.jpg,,17000,218,,6,,10.7780666351318,106.75643157959
"
Bán Nhà Mặt Phố Hoàng Quốc Việt 100m 7 tầng thang máy vỉa,hè rộng 28 tỷ 
",4,365,,2,28,,,4,"
Bán Nhà Mặt Phố Hoàng Quốc Việt 100m 7 tầng thang máy vỉa,hè rộng 28 tỷ  + Tôi cần bán nhà mặt phố Hoàng Quốc Việt xây dựng 7tầng kiên cố có thiết kế xây dựng .Trong nhà có cầu tháng máy, gara oto ,vỉa hè rộng 8m thuận tiện kinh doanh đa dạng hoặc văn phòng  -Tầng 1 Gara Ô Tô, KD có tầng lửng thông tầng-Tầng 3, 4 thông sàn, wc mỗi tầng-Tầng 5, 6 mỗi tầng 2PN khép kín-Tầng 7 tum chống nóng, Tex nước sạch  + Giao thông quá thuận tiện, dễ đi sân bay Nội Bài, vào Trung tâm thành phố rất gần, khu vực đang rất phát triển đồng bộ các cơ sở hạ tầng  + Sổ đỏ chính chủ pháp lý sạch . Giá 28 tỉ ( có thương lượng )Liên hệ để được tư vấn và xem nhà miễn phí 247  Fanpage : Đất Vàng Hà Thành    [ MG ] Mr. Tùng           0979720984 
Thông tin pháp lý: sổ đỏ chính chủ
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509123825-e641_wm.jpg,,28000,100,,6,,21.0462988,105.7992852
"
3.5 tỷ sở hữu ngay nhà phố sân vườn trung tâm Quận 9 full nội thất cao cấp từ A - Z, LH 0933520896
",3,365,,1,21,,,3,"
Nhà phố sân vườn khu vip quận 9 chỉ 3,5 tỷ sở hữu ngay.LH 0933 520 896.Ưu đãi đặc biệt cho 10 KH đầu tiên:+ Tặng bộ nội thất sang trọng lên đến 1 tỷ đồng.+ Tặng ngay biểu tượng vàng Verosa Park (số lượng giới hạn).+ Miễn phí quản lý đến 31.12.2022.+ Chính sách thanh toán nhiều ưu đãi:* Thanh toán 30% đến khi nhận nhà.* Ưu đãi lãi suất 0% trong vòng 24 tháng.* Chiết khấu đến 18%/năm khi thanh toán nhanh.Hưởng sống sang, nhận lộc vàng. Chỉ trong thời gian ngắn, cư dân Verosa Park đã có thể dọn vào ngôi nhà để đời, dự kiến bàn giao vào Quý I. 2020, bắt đầu hành trình cảm nhận thanh âm hạnh phúc.Tận mắt chiêm ngưỡng quần thể nhà liên kế và biệt thự đẳng cấp 5 sao tại khu căn hộ mẫu Verosa Park.Hotline 0933 520 896.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/24/20200324085302-c346_wm.jpg,,0,200,,6,,10.8059921264648,106.790031433105
"
Bán Mặt Tiền Kinh doanh Đường Hoàng Hoa Thám 4.2x24m giá 16.5 tỷ Thương lượng
",4,365,,1,22,,,,"
diện tích 4.2x24m Nở hậu 5.6m đẹpKc trệt 2 lầu-Nhà mới Xây dọn vào ở ngay-Thiết Kế theo phong cách châu âu-Có Mặt tiền rộng để  kinh doanh -Gần chợ Hoàng Hoa Thám-Giao Thông Thuận Tiện Qua  các quận Trung Tâm. Gần trục đường chính Cộng Hòa Và Trường Chinh-Giá 16.5 tỷ TLLh: Bùi Tuân 0938155125 để biết thêm thông tin
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509123841-5ae3_wm.jpg,,16500,0,,6,,10.8081641,106.6883684
"
Gấp! Bán căn hộ D.10.02 Somerset Feliz En Vista Q2, CK 9%, cam kết thuê lại 5 năm
",2,365,,1,14,,,4,"
Tôi cần bán nhanh căn hộ Somerset Feliz En Vista Quận 2. Giá nào cũng bán.* Căn D.10.02.* Diện tích 218m2, 4PN.* Căn góc, view sông trực diện (2 căn).* Bàn giao full nội thất.* Cam kết thuê lại 5 năm: Thu nhập 5.7 tỷ.* Chiết khấu 9%.* Căn D.09.02.* Diện tích 218m2, 4PN.* Căn góc, view sông trực diện (2 căn).* Bàn giao full nội thất.* Cam kết thuê lại 5 năm: Thu nhập 5.7 tỷ.* Chiết khấu 9%.+ Bán chênh lệch 150 triệu.Liên hệ 0933 520 896.Tiện ích đẳng cấp:+ 1 chỗ đậu xe hơi riêng cho mỗi chủ nhân.+ Hồ bơi muối khoáng xử lý bằng điện phân NaCL 100% tốt sức khỏe.+ Kho trữ rượu vang và xì gà với chìa khóa và tủ riêng.+ Phòng gym, yoga riêng biệt, phòng xông hơi khô & ướt.Và hơn 100 tiện ích riêng ngoài trời của toàn dự án Feliz en Vista: Rạp chiếu phim ngoài trời, vườn trên không, biển đảo nhân tạo...Vị trí căn hộ nằm tại khu đô thị mới Thạnh Mỹ Lợi - Đã có cây cầu Thời Đại nối thẳng Thạnh Mỹ Lợi với đường Mai Chí Thọ.Nằm kế bên ủy ban nhân dân Quận 2. Vị trí được các thầy phong thủy gọi là nơi giao thoa của sự thịnh vượng và tài lộc.- Cam kết cho thuê 5 năm mỗi năm lợi nhuận 7%/năm cố định và lợi nhuận được trả vào tháng dương lịch đầu năm.Căn hộ dịch vụ cho thuê nằm trong khu căn hộ Cao cấp Feliz En Vista - thuộc hệ thống căn hộ dịch vụ 5* Somerset được quản lý bởi tập đoàn The AsCott thế giới.Bàn giao hoàn thiện nội thất đến từng cái thìa, phong cách nội thất hiện đại chuẩn cho thuê khách sạn.Liên hệ 0933 520 896.
",https://file4.batdongsan.com.vn/resize/745x510/2020/01/22/20200122093121-0518_wm.jpg,,0,218,,6,,10.7780666351318,106.75643157959
"
Căn hộ penthouse và duplex view sông Sài Gòn Quận 2 - Trả chậm 30th, CK 20%. 0933 520 896
",2,365,,1,14,,,3,"
Dự án Waterina Suites căn hộ Nhật Bản view sông đẳng cấp.- Giá bán: 62 - 68tr/m2.+ Chiết khấu đến 20%.Phương thức thanh toán cực linh hoạt:+ Chỉ 3 - 5%/2 tháng Trả chậm 18 - 30 tháng.Ưu đãi đặc biệt duy nhất trong ngày sự kiện.* Ngân hàng hỗ trợ vay 70% trong 20 năm, miễn trả gốc, lãi 12 tháng đầu.Cơ hội tham quan căn hộ thực tế.- Căn hộ thiết kế 100% view sông trực diện.- 100% căn hộ View trực diện sông Sài Gòn.- Số lượng 98 căn tạo đẳng cấp và riêng tư.- Mỗi căn hộ 1 chỗ đỗ ô tô.- Xây dựng công nghệ Nhật Bản thông minh: 100% xây dựng bằng bê tông, chống thấm 3 lớp, sơn đàn hồi...- Bàn giao hoàn thiện cao cấp.- Thanh toán chỉ 3%/2 tháng sau khi nhận nhà.Liên hệ: 0933 520 896.Chủ đầu tư: Tập đoàn Maeda Nhật Bản với lịch sử hình thành 100 năm (Nhà thầu tuyến Metro Bến Thành Suối Tiên) Và Thiên Đức (Công Ty con của Golf Long Thành).Thiết kế: Kiến trúc sư hàng đầu thế giới Kengo Kuma (kiến trúc sư thiết kế sân vận động Olympic Tokyo 2020).Chất lượng công trình: Đây là dự án kỷ niệm 100 năm hình thành và phát triển của tập đoàn nên toàn bộ những gì tinh túy nhất về xây dựng được áp dụng ở dự án này, áp dụng những công nghệ xây dựng tốt nhất Tokyo hiện nay:+ Cột vách bê tông: Dày 35mm mới đến thép theo tiêu chuẩn Nhật giúp độ bền công trình lên đến hàng trăm năm.+ Tường: Toàn bộ tường là bê tông (không hề có 1 viên gạch) cách âm tuyệt đối, chống cháy tối đa.+ Sơn: Sơn đàn hồi 10 năm như mới theo tiêu chuẩn Nhật Bản.+ Trang thiết bị bàn giao trong nhà theo tiêu chuẩn Nhật Bản (Ví dụ: Máy lạnh Daikin, bồn vệ sinh rửa tự động... ).Đặc biệt: Tất cả các phòng đều có ban công và view ra sông Sài Gòn thơ mộng.Chủ đầu tư: Tập đoàn Maeda Nhật Bản với lịch sử hình thành 100 năm (Nhà thầu tuyến Metro Bến Thành Suối Tiên) Và Thiên Đức (Công Ty con của Golf Long Thành).Thiết kế: Kiến trúc sư hàng đầu thế giới Kengo Kuma (kiến trúc sư thiết kế sân vận động Olympic Tokyo 2020).Chất lượng công trình: Đây là dự án kỷ niệm 100 năm hình thành và phát triển của tập đoàn nên toàn bộ những gì tinh túy nhất về xây dựng được áp dụng ở dự án này, áp dụng những công nghệ xây dựng tốt nhất Tokyo hiện nay:+ Cột vách bê tông: Dày 35mm mới đến thép theo tiêu chuẩn Nhật giúp độ bền công trình lên đến hàng trăm năm.+ Tường: Toàn bộ tường là bê tông (không hề có 1 viên gạch) cách âm tuyệt đối, chống cháy tối đa.+ Sơn: Sơn đàn hồi 10 năm như mới theo tiêu chuẩn Nhật Bản.+ Trang thiết bị bàn giao trong nhà theo tiêu chuẩn Nhật Bản.Hotline: 0933 520 896.
",https://file4.batdongsan.com.vn/resize/745x510/2020/01/22/20200122092233-63bb_wm.jpg,,28600,308,,6,,10.7583618164063,106.764747619629
"
CHÍNH CHỦ KẸT TIỀN BÁN GẤP CH TARA: 2PN(68M2:) 2.050TY -  2PN(71M2):  2.3 TỶ - 2PN(81M2): 2.4 TỶ 
",2,365,,1,20,,,,"
Giỏ hàng giá tốt nhất Tara cập nhập 5/2020. 2PN (68m2): Giá 2.050 tỷ - full NT 2.3 tỷ (bao sang tên). 2PN (81m2): Giá 2.4 tỷ - full NT 2.45 tỷ (bao sang tên). 1PN (49m2): Giá 1.6 tỷ - full NT 1.750 tỷ (bao sâng tên). 1PN (56m2): Giá 1.8 tỷ - full NT 1.9 tỷ (bao sang tên). 3PN (89m2): Giá 2.450 tỷ. 3PN (95m2): Giá 2.5tỷ full NT 2.8 tỷ.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509123717-839b_wm.jpg,,2050,71,,6,,10.7341346740723,106.655792236328
"
Bán nhà xưởng hơn 400m2, 10m*41m. Nhà 2 mặt tiền quận Tân Bình. Giá 43 tỷ TL
",4,365,,1,22,,,,"
- Nắm chính chủ cần bán nhanh nhà xưởng đang cho thuê. Nhà 2 mặt tiền hẻm xe tải 8m, đường Phan Huy Ích. Nằm sát chung cư Phúc Yên.- DT: 10m* 40m vuông vức- Vị trí đẹp nhất và đắc địa nhất đường Phan Huy Ích, quận Tân Bình.- Nay chủ cần bán gấp với  giá 43 tỷ còn thương lượng cho khách thiện chí.- Liên hệ ngay Trần Ca; 0972490309. ( Độc quyền hàng kín cho đầu tư)- Thông tin chính xác 100%
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509123716-cb38_wm.jpg,,43000,400,,6,,10.8014659,106.6525974
"
0945535149 nhà ngõ Bạch Đằng, nhà đẹp giá cực tốt, DT 27.5m2, với 1,8 tỷ
",1,365,,2,35,,,3,"
Nhà nằm trong khu vực hiếm có nhà bán, An ninh đảm bảo, dân trí cao. Đi lại đường xá sạch sẽ cực kỳ thuận tiện.* ) Nhà xây dựng tâm huyết, nay cần tiền gấp để trả nợ nên bán thanh khoản nhanh.* ) Nhà sổ đỏ chính chủ, DT 27,5m2. Thiết kế 3,5 tầng, tặng lại toàn bộ nội thất cho gia chủ mới.* ) Nay tôi bán 1,8 tỷ, có gia lộc mạnh tay cho khách nào thiện chí mua.Cần thông tin xin liên hệ Mạnh: 0945535149 hoặc 0985678023.Xin chân thành cảm ơn bạn đọc.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/02/20200302102411-ddae_wm.jpg,,1800,27.5,,6,,21.0137553,105.8658399
"
Bán đất Khánh Bình 65 - ngay ngã tư Khánh Bình 715m2 (ngang 11m) cách trường cấp 2 chỉ 200m
",5,365,,4,68,,,,"
Bán đất Khánh Bình 65 - ngay ngã tư Khánh Bình.- DT: 715m2 (11x65)m.- Thổ cư: 160m2.- Giá: 4 tỷ 460 triệu.- Hướng: Tây Bắc.- Đường rộng 7m.- Cách trường trung học Khánh Bình 200m.- Cách mầm non, cấp 1 Khánh Bình 450m.- Cách ngã tư Khánh Bình 410m.- Cách vòng xoay An Phú chừng 8km.Đường rộng. Xung quanh nhà trọ dân nhiều, làm nhà trọ, nhà xưởng, biệt thự đẹp.Liên hệ: 09888.16.700 (Zalo), 0933.35.9968 Mr Anh Nguyên.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/02/20200502092000-e819_wm.jpg,,4460,715,,6,,11.0506948,106.7569819
"
Bán đất Khánh Bình 65 - ngay ngã tư Khánh Bình 715m2 (ngang 11m) cách trường cấp 2 chỉ 200m
",5,365,,4,68,,,,"
Bán đất Khánh Bình 65 - ngay ngã tư Khánh Bình.- DT: 715m2 (11x65)m.- Thổ cư: 160m2.- Giá: 4 tỷ 460 triệu.- Hướng: Tây Bắc.- Đường rộng 7m.- Cách trường trung học Khánh Bình 200m.- Cách mầm non, cấp 1 Khánh Bình 450m.- Cách ngã tư Khánh Bình 410m.- Cách vòng xoay An Phú chừng 8km.Đường rộng. Xung quanh nhà trọ dân nhiều, làm nhà trọ, nhà xưởng, biệt thự đẹp.Liên hệ: 09888.16.700 (Zalo), 0933.35.9968 Mr Anh Nguyên.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/02/20200502092000-e819_wm.jpg,,4460,715,,6,,11.0506948,106.7569819
"
Hàng hiếm! Cần bán lô góc mặt tiền Trường Lưu 30m dự án Đông Tăng Long, đối diện TTTM. Giá tốt
",5,365,,1,21,,,,"
Cần tiền nên bán lại lô đất đẹp nhất dự án Đông Tăng Long.Mặt tiền Trường Lưu 30m, đối diện trung tâm thương mại Tăng Long Mall, cách đường Nguyễn Duy Trinh 100n.* Diện tích: 8*25m.* Cơ sở hạ tầng đã hoàn thiện 100%, điện nước âm, công viên, cafe, sân banh, hồ cảnh quan 19ha đang chuẩn bị đưa vào sử dụng.* Liên hệ: 0945 38 7373.* Điểm khác biệt lớn nhất ở đây chính là ""hồ sinh thái"" với diện tích mặt nước 7ha cùng với diện tích dành cho công viên lên đến 20ha. Với tổng diện tích lên đến 20ha dành cho công viên tập trung nó đóng vai trò như lá phổi xanh của dự án và khu vực lân cận.* Với một vị trí vô cùng thuận lợi, bốn mặt của dự án tiếp giáp với bốn trục đường chính lớn nhất Quận 9:- Đường Vành Đai 3 (120m).- Đường Nguyễn Duy Trinh (30m).- Đường Lã Xuân Oai (40m).- Đường Liên Phường (60m).* Với những ưu thế nổi bật so với các dự án khác trong TP. HCM dự án Đông Tăng Long sẽ là một dự án đáng để đầu tư và là nơi nghỉ dưỡng lý tưởng.Giá đang tốt hơn khu vực xung quanh 20%. Cam kết sinh lời ngay.* Liên hệ: 0945 38 7373.
",https://file4.batdongsan.com.vn/resize/745x510/2017/04/24/20170424141850-9840_wm.jpg,,0,200,,6,,10.8091526031494,106.82122802734398
