title,estateType,expireAfter,project,province,district,ward,street,numberOfRoom,description,image,detail,price,area,contact,transaction,addressDetail,lat,lng
"
Cần cho thuê căn hộ Phú Mỹ, giá rẻ, full nội thất. Liên hệ 0918999523 Tuyền
",2,365,,1,19,,,,"
Cho thuê căn hộ Phú Mỹ, liền kề Phú Mỹ Hưng.Vị trí căn hộ cạnh trường Canada và các trường quốc tế khác, trung tâm thương mại quận 7 như Crescent Mall, Vivo, Coopmart,...Full nội thất, dọn vào ở ngay.Giá 12.000.000 VNĐ (thương lượng khách thiện chí).Hình ảnh căn hộ thực tế, liên hệ ngay để được tư vấn miễn phí.0918999523 Tuyền.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/17/20200417114033-dc69_wm.jpg,,12,88,,5,,10.7133979797363,106.731956481934
"
Cho thuê phòng trọ trệt , lửng 20m2 . Giá 1,9tr/tháng - Đường số 4, Trường thọ
",1,365,,1,24,,,,"
Cho thuê phòng 20m2 trệt , lửng thông thoáng sạch sẽ , có cửa sổ trước và sau của phòng , khu vực không bao giờ ngập nước , an ninh , yên tỉnh , có cổng đi chung được khóa số  cẩn thận , camera quan sát 24/24h , giờ giấc tự do . - Internet wifi , CATV miễn phí .- Nước 15k/m3 ; điện : 2,8k/kw , rác : 10K/tháng . - Hợp đồng tối thiểu trên 1 năm .- Hình ảnh được đính kèm phía dưới . Ai có nhu cầu thì alo theo số 0937329788 (A. Hùng ) 
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511093752-042d_wm.jpg,,2,20,,5,,10.8379272,106.7609459
"
Nhà kinh doanh mặt phố Hoàng Sâm DT:65mx4T Giá:18tr
",4,365,,2,28,,,,"
Nhà kinh doanh mặt phố Hoàng Sâm DT:65mx4T Giá:18trCho thuê nhà kinh doanh mặt phố Hoàng Sâm Hoàng Quốc ViệtDT:65mx4T Thiết kế mỗi tầng chia 2 phòng vệ sinh giữaVị trí mặt đường Hoàng Sâm Hoàng Quốc Việt kinh doanh sầm uấtNhà cách mặt phố Hoàng Quốc Việt 100m ngay cạnh chung cư 789 BQPPhù hợp cho thuê văn phòng, showroom cửa hàng cafeGiá:18tr LH:A  Tuấn. 0941018666
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511095548-16e1_wm.jpg,,18,65,,5,,21.0453937,105.7995951
"
CHO THUÊ GẤP NHÀ MẶT TIỀN ÂU CƠ TÂN BÌNH LÀM VP, CỦA HÀNG GIÁ HỖ TRỢ!
",4,365,,1,22,,,,"
Mặt tiền Âu Cơ Vip cần tìm người thuê có duyênBà chị cần cho thuê mặt tiền đường Âu cơ quận 11: Nhà mặt tiền tiện kinh doanh, mở văn phòng, khu dân cư sầm uất. Diện tích đất 120m2 Diện tích sàn hơn 200m2. Hiện trạng đang là quán Game online, giá cho thuê công khai 30tr( giá này đã cho thuê cách đây 3 năm) giờ hết hợp đồng cho thuê lại vẫn giữ nguyên giá cũ để hỗ trợ người thuê.Liên hệ xem nhà  0946.519.139 
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511095444-d6e5_wm.jpg,,0,200,,5,,10.784533,106.642192
"
Cao ốc văn phòng Golden Bee đường Nguyễn Kiệm cho thuê
",2,365,,1,9,,,,"
Goldenbee building nằm ngay đường Nguyễn Kiệm gần với đường Hồ Văn Huê, Hoàng Văn Thụ và Đào Duy Anh. Thuận tiện di chuyển đi các quận Gò Vấp, Tân Bình, Bình Thạnh, ngã 4 Phú Nhuận.Từ văn phòng Goldenbee:2 phút tới siêu thị Co. Opmark.3 phút tới công viên Gia Định.10 phút tới sân bay Tân Sơn Nhất.5 phút tới bệnh viện Hoàn Mỹ.Một vài phút đi bộ tới ngân hàng và các quán ăn.Với 9 tầng, 1 trệt và hầm để xe, diện tích cho thuê đa dạng từ 40 m2 trở lên. Tầng trệt thoáng và sang trọng, sân đằng trước tòa nhà rộng rãi. 2 thang máy, máy phát điện công suất lớn. Toàn bộ phía trước tòa nhà được ốp bằng kính. Những dịch vụ trong phí quản lý bao gồm:- Chi phí trả lương cho nhân viên phục vụ và vận hành tòa nhà.- Chi phí làm vệ sinh môi trường trong và ngoài tòa nhà khu công cộng, nhà vệ sinh.- Phí diệt côn trùng định kỳ và duy trì cây xanh.- Phí bảo vệ an ninh tòa nhà 24h/7 và camera.- Phí dịch vụ chiếu sáng khu vực công cộng, khu đậu xe.- Chi phi cho máy phát điện.- Phí xử lý nước và rác sinh hoạt.- Thang máy.- Đèn chiếu sáng cho các khu vực công cộng.Thời hạn thuê: Ít nhất là 1 năm.Máy phát điện: Có.Độ cao trần đến sàn: 2,6 mét.Thang máy: 2 thang máy.Loại máy lạnh: Máy lạnh âm trần.Gửi xe: Xe máy - 80 nghìn/chiếc. Ô tô - 1 triệu.Diện tích cho thuê: 27m2 - 36m2 - 45m2 - 49m2 - 70m2 - 120 m2, giá cho thuê 345 nghìn/m2/th bao gồm phí quản lý.Xin liên hệ: Mr. Quốc số đt: 0913 805335.
",https://file4.batdongsan.com.vn/resize/745x510/2018/08/01/20180801094912-cb97_wm.jpg,,16,49,,5,,10.8075821,106.678453
"
Hiện cần cho thuê phòng đào tạo, hội nghị, phòng họp ở Điện Biên Phủ, Quận 1 - 60m2(thuê theo giờ)
",2,365,,1,10,,,,"
Bạn đang cần tìm phòng họp, phòng đào tạo nhưng chưa biết tìm ở đâu là thích hợp, hãy đến tham quan Verco Office, tin rằng đây sẽ là địa điểm lý tưởng cho bạn vì phù hợp với:Các doanh nghiệp hội thảo giới thiệu sản phẩm.Các lớp học đào tạo, huấn luyện.Các buổi offline trao đổi,..Và phục vụ nhiều chương trình khác.Ngoài ra với:Sức chứa lên đến 60 chỗ ngồi.Không gian được thiết kế sang trọng, hiện đại.Máy chiếu, cường độ ánh sáng từ 2.000 3.000 Ansi Lumen.Âm thanh chất lượng cao, mixer Yamaha, Mic Senhenser cầm tay và đeo tai.Điều hòa, hệ thống ánh sáng tốt.Đầy đủ ghế nhập khẩu cao cấp thoải mái cho người ngồi.Phòng nằm ở tầng trệt toà nhà hiện đại.Bảng kéo di động.Hỗ trợ khách hàng: Kĩ thuật phòng 24/7, wifi mạnh, nước uống nóng lạnh.Đặc biệt mức giá thuê cực mềm chỉ từ 1 triệu đến 3, xx triệu/ngày.Phòng đào tạo 60m2 sức chứa 60 người.Phòng họp 20m2 sức chứa 10 người.Ca 1: 8h - 12h/ Ca2: 13 - 17h/ Ca 3: 18h - 21h.Cả ngày: 8h - 17h/ 13h - 21h.Khi lựa chọn tổ chức tại đây, quý khách có thể yên tâm bởi sự nhiệt tình của nhân viên Verco và luôn có nhân viên kỹ thuật trực hỗ trợ trong suốt thời gian chương trình diễn ra.Liên hệ với chúng tôi: Verco Office.Address: 167 - 169 Điện Biên Phủ, phường Đa Kao, Quận 1, TP Hồ Chí Minh.Hotline: 0782900874 (Ngọc Bích).
",https://file4.batdongsan.com.vn/resize/745x510/2020/02/06/20200206132416-5b0d_wm.jpg,,0,60,,5,,10.7889925,106.6962119
"
Cho thuê Căn hộ Sài Gòn Avenue - 62m2 - 2PN/2WC - View thành phố - giá 5 triệu, LH: 098.4543.251
",2,365,,1,24,,,2,"
- Căn Hộ vừa mới nhận bàn giao, mới 100%, có gắn thêm rèm và tủ bếp trên.- Vị trí trung tâm Thủ Đức cực kỳ thuận tiện di chuyển. Bên dưới có Trung tâm thương mại kèm Co. Op - Mart, Hồ bơi Skypool, công viên, vườn thiền, Cafe.- Tầng giữa view Đông Nam về thành Phố cực mát và đẹp.Liên hệ: 0984543251.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/15/20200415135234-0a73_wm.jpg,,5,62,,5,,10.8676414489746,106.733787536621
"
Cho thuê CCMN mới xây siêu rẻ 1PN + 1PK, full đồ, giá từ 4,5tr/th, Nguyễn Xiển
",2,365,,2,52,,,1,"
Cho thuê chung cư mini đủ đồ diện tích 30 - 35m2 - Địa chỉ: 300 Nguyễn Xiển - Thanh Xuân.- Phòng đẹp, đồ mới 100%, thiết kế đẹp tiện dụng có điều hòa - quạt trần - nóng lạnh - giường - kệ bếp chỗ nấu ăn thuận tiện. Đảm bảo xem là thích.- Vệ sinh khép kín, sạch sẽ đã trang bị các thiết bị hiện đại: Vòi hoa sen, gương, bệt, chậu rửa, bình nóng lạnh.- Không gian chung yên tĩnh sạch sẽ, có vệ sinh lau dọn hàng tuần.- Internet cáp quang tốc độ cao, điện nước công tơ riêng.- Chỗ để xe rộng rãi có bảo vệ 24/24 có camera yên tâm an ninh.- Địa điểm đẹp gần ĐH Công Nghệ Giao Thông Vận Tải, HV Kỹ Thuật Mật Mã, gần chợ Phùng Khoang, trung tâm đi lại thuận tiện gần đường Nguyễn Trãi, ĐH Hà Nội, HV Khoa Học Xã Hội,...- Giá: 4,5 - 4,9 tr/tháng.Thanh toán linh hoạt - Đang có ưu đãi trong tháng 5 này.
Thông tin pháp lý: Đã có sổ hồng.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509102832-f6b6_wm.jpg,,0,35,,5,,20.990564,105.8036828
"
Chính chủ cho thuê phòng trọ, giúp sinh viên ổn định chỗ ở năm học mới. LH: 0946358985
",1,365,,2,28,,,,"
Cho thuê phòng trọ khép kín không chung chủ giờ tự do.- Rộng 18 - 25m2 thiết kế tuỳ từng phòng tầng 1 - 2 có gác xép tầng 3 không (giá tùy phòng từ 1m9 trở lên).- Dịch vụ: Điện 4k/số nước 100/người mạng 80k/phòng có chỗ để xe.- Địa chỉ ngõ 20 Hồ Tùng Mậu ngách 20/15(gần các trường đại học Quốc Gia, Thương Mại.. Tiện bus...- Liên hệ: 0946358985.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/09/20200509120401-7149_wm.jpg,,1,25,,5,,21.0379862,105.7737345
"
Cho thuê CH An Lộc An Phúc, Q2, 47m2 giá 6.5tr/th - 2PN giá 7.5tr/tháng. LH: 0908060468
",2,365,,1,14,,,,"
Cho thuê chung cư An Lộc. * DT 62m2, gồm 2 phòng ngủ, giá thuê: 7.5 - 8.5tr/tháng tùy lầu. * DT 47m2, 1PN, có nội thất, giá 6.5 triệu/tháng. * DT: 34m2, không ngăn phòng, giá 6tr/tháng. * DT: 62m2, 2PN, full nội thất, chung cư An Phúc, giá 9tr/tháng. - Nội thất đầy đủ: Tủ lạnh, máy giặt, TV, 2 máy lạnh, bếp ga... Tiện ích:- Giao thông đi lại thuận tiện.- Gần trường học các cấp.- Cửa sổ lớn nhìn ra đường Vũ Tông Phan.- Gần chợ, gần siêu thị, khu ăn uống, trung tâm thương mại... LH: 0908060468, Ms Biển xem nhà miễn phí.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511095452-8eb0_wm.jpg,,6,52,,5,,10.7967109680176,106.74494934082
"
Cho thuê VP quận Cầu Giấy, khu Trung Hòa Nhân Chính 20m2, 30m2, 50m2, 200m2, giá 200 nghìn/m2/th
",2,365,,2,28,,,,"
Cho thuê văn phòng khu Trung Hòa Nhân Chính, Quận Cầu Giấy.Tòa nhà có thang máy, bảo vệ, vệ sinh chuyên nghiệp.Hiện tòa nhà có 15 công ty đang thuê làm văn phòng.Tòa nhà có bãi đỗ xe rộng có hầm.Tòa nhà trống diện tích 20m2, 40m2, 70m2, 100m2, 200m - 300m2 - 700m2.Giá cho thuê 200 nghìn/m2/tháng.Liên hệ thuê: 0904659880.
",https://file4.batdongsan.com.vn/resize/745x510/2017/03/03/20170303150310-a1fb_wm.jpg,,4,20,,5,,21.0083656311035,105.802909851074
"
Cho thuê căn hộ 3PN, 120m2 tại 172 Ngọc Khánh (Artex Building), giá 16 triệu/tháng làm VP hoặc ở
",2,365,,2,25,,,,"
Cần cho thuê hộ gia đình ở hoặc văn phòng tại 172 Ngọc Khánh (Artex Building).- Căn hộ tầng cao với DT 120m2 chia 3 phòng ngủ, 1 phòng khách, 1 bếp, 2 WC đã trang bị đầy đủ các trang thiết bị cơ bản, sàn gỗ.- Sàn gỗ tự nhiên các phòng chia vuông vắn. Tất cả các phòng ngủ đều có ánh sáng tự nhiên nên nhà rất thoáng mát.- Vị trí đắc địa tại quận Ba Đình, giao thông thuận tiện. Gần trường điểm tiểu học Kim Đồng, THCS Giảng Võ, gần chợ dân sinh Thành Công, Hoa Sen. Có ngân hàng Vietcombank, Agribank tại tầng 1 của tòa nhà, tầng 2~5 đi cầu thang riêng là khu văn phòng, trung tâm tiệc cưới Cosmos Plaza, nhà hàng, cafe.- Giá: 16 triệu/tháng.- Liên hệ: Mr Thái 0374.768.968.
",https://file4.batdongsan.com.vn/resize/745x510/2020/04/23/20200423173122-c4ce_wm.jpg,,16,120,,5,,21.0241680145264,105.819595336914
"
Nhận nhà cho thuê ngay CH Saigon Avenue giá chỉ 4tr
",2,365,,1,24,,,2,"
Căn hộ Saigon Avenue Thủ Đức cho thuê có giá bao nhiêu?Giá cho thuê căn hộ 2 phòng ngủ + 1 WC: Từ 4,5 - 5 triệu/tháng.Giá cho thuê căn hộ 2 phòng ngủ + 2 WC: Từ 5,5 - 6 triệu/tháng.Giá cho thuê căn hộ 3 phòng ngủ + 2 WC: Từ 7 - 8 triệu/tháng.
",https://file4.batdongsan.com.vn/resize/745x510/2020/03/24/20200324113312-1272_wm.jpeg,,4,62,,5,,10.8676414489746,106.733787536621
"
Cho Thuê Nhà Mặt Phố Trung Kính DT 35m2 , 4 Tầng Giá 10Tr/1 Tháng 
",4,365,,2,28,,,5,"
Cho thuê nhà mặt phố trung kính DT 35m2 , 4 tầng thang bộ , có 5 phòng ngủ , 4 vệ sinh . vị trí đường thông thoáng , gần trường học , khu dân cư đông đúc , tiện kinh doanh , làm hiệu thuốc , tiệm tóc , văn phòng nhỏ Giá Thuê  10tr/1 tháng LH  Mr Thành 0916905386
",,,10,35,,5,,21.0118971,105.8012873
"
Cho thuê chung cư homeland, full đồ cực đẹp giá 6tr. LH 0967341626
",2,365,,2,39,,,2,"
Tôi cần cho thuê gấp căn hộ chung cư homeland, thiết kế 2PN, 2VS.Nhà đã được trang bị đầy đủ nội thất tất cả đều mới, tủ bếp điều hòa nóng lanh, giường bàn ghế, tủ lạnh.Là tòa chung cư mới xây dựng ngay cầu Đông Trù, ngay sát đường Nguyễn Văn Cừ, trung tâm quận Long Biên.Vị trí cực đẹp, ngay BigC Long Biên, đi 5p sang phố cổ.Giá cực hợp lý chỉ 6tr/th.LH 0967341626 hoặc 0948416000
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511095437-0453_wm.jpg,,6,60,,5,, 21.0659586967881150,105.8882521679193500
"
Cho thuê nhà ngõ 463 Đội Cấn, 38m2 x 4 tầng, 12tr/th. Lh 0902106366
",1,365,,2,25,,,,"
Cho thuê nhà ngõ 463 Đội Cấn. 38m2 x 4 tầng. Mỗi tầng 2 phòng.Đầy đủ nội thất, điều hòa. Chỉ việc vào ở.Phù hợp vp kết hợp ở.Giá 12tr. Lh 0902106366.
",https://file4.batdongsan.com.vn/resize/745x510/2020/05/11/20200511095456-d26a_wm.jpg,,12,38,,5,,21.0378684,105.8107873
